Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",13,6,6,19,,,,2.0,2.0,4.0,,7.0,,5.0,,5.0,15.0,,1.0,1.0,1.0,1.0,74.0
31,"Andrews, Harris",14,12,7,21,,,,4.0,4.0,2.0,,3.0,1.0,,,3.0,16.0,2.0,,8.0,,,94.0
43,"Answerth, Noah",11,11,4,15,,,,3.0,3.0,,1.0,2.0,,1.0,,3.0,13.0,,,2.0,,,80.0
33,"Bailey, Zac",6,4,7,13,2,,,5.0,1.0,2.0,,3.0,1.0,2.0,,6.0,8.0,1.0,1.0,1.0,,1.0,86.0
7,"Berry, Jarrod",5,3,5,10,,,,2.0,2.0,,1.0,1.0,1.0,1.0,,5.0,5.0,,,2.0,,,82.0
23,"Cameron, Charlie",6,3,4,10,,2.0,,4.0,1.0,2.0,3.0,2.0,1.0,1.0,,5.0,3.0,1.0,2.0,,,1.0,87.0
3,"Daniher, Joe",17,12,3,20,3,2.0,2.0,,1.0,10.0,,2.0,2.0,,,3.0,18.0,,1.0,1.0,,1.0,95.0
5,"Dunkley, Josh",13,9,13,26,,,,8.0,1.0,3.0,4.0,2.0,2.0,,,9.0,17.0,,1.0,2.0,,,88.0
28,"Fletcher, Jaspa",10,2,8,18,,,,2.0,1.0,2.0,4.0,,2.0,,,7.0,9.0,,,,,,73.0
27 ↓,"Gardiner, Darcy",4,1,,4,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,,,5.0,,1.0,39.0
30,"Hipwood, Eric",8,5,2,10,3,1.0,,,,2.0,,1.0,1.0,,,8.0,3.0,3.0,3.0,3.0,,,83.0
35,"Lester, Ryan",8,2,3,11,,,,,3.0,,1.0,2.0,,,,3.0,8.0,,,4.0,1.0,,86.0
1 ↑,"Lohmann, Kai",5,2,,5,,2.0,,,1.0,,,,,,,2.0,3.0,,1.0,,,,37.0
17,"Lyons, Jarryd",14,6,11,25,,,,3.0,1.0,2.0,4.0,3.0,1.0,2.0,,7.0,16.0,,,,,,70.0
11,"McCarthy, Lincoln",11,2,4,15,1,,,3.0,,5.0,,6.0,2.0,1.0,,8.0,6.0,2.0,,,,1.0,83.0
6,"McCluggage, Hugh",18,7,5,23,,1.0,,4.0,2.0,5.0,2.0,4.0,2.0,,,5.0,19.0,,,,,1.0,80.0
46,"McInerney, Oscar",7,,8,15,,,40.0,2.0,1.0,1.0,7.0,5.0,1.0,1.0,,13.0,3.0,,,7.0,,,86.0
26,"McKenna, Conor",11,4,3,14,,,,,1.0,2.0,1.0,4.0,,2.0,,3.0,11.0,,,2.0,2.0,,61.0
16,"Rayner, Cam",6,3,8,14,,1.0,,5.0,1.0,2.0,2.0,2.0,1.0,,,7.0,8.0,1.0,,4.0,,1.0,82.0
2,"Robertson, Deven",3,1,3,6,,,,2.0,,2.0,,,,,,1.0,4.0,,,,,,79.0
37,"Starcevich, Brandon",8,6,5,13,,,,1.0,2.0,2.0,,,,,,4.0,7.0,1.0,,3.0,,,86.0
44,"Wilmot, Darcy",12,3,5,17,,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,4.0,12.0,,,4.0,,,86.0
15,"Zorko, Dayne",16,8,5,21,1,,,4.0,4.0,4.0,,6.0,1.0,2.0,,4.0,18.0,,,1.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,112,119,345,10,10.0,42.0,55.0,34.0,56.0,34.0,57.0,21.0,20.0,,118.0,224.0,11.0,10.0,50.0,4.0,8.0,
Opposition,Opposition,227,99,158,385,14,9.0,42.0,67.0,46.0,48.0,41.0,57.0,20.0,21.0,6.0,125.0,246.0,7.0,12.0,35.0,5.0,8.0,
