West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",7,1,5,12,,1.0,,1.0,,,1.0,4.0,,2.0,,4.0,8.0,,,5.0,,,74.0
10,"Braun, Michael",10,6,18,28,1,,,,2.0,5.0,5.0,,,,,8.0,20.0,,1.0,,1.0,,91.0
17,"Chick, Daniel",7,1,6,13,1,1.0,,5.0,,3.0,,2.0,,1.0,,5.0,8.0,,1.0,3.0,,2.0,83.0
9,"Cousins, Ben",12,5,12,24,3,,,1.0,1.0,6.0,4.0,2.0,,1.0,,11.0,13.0,1.0,1.0,1.0,4.0,1.0,84.0
20,"Cox, Dean",10,6,6,16,1,,25.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,2.0,14.0,,,1.0,1.0,2.0,74.0
45,"Edwards, Aaron",3,3,3,6,,1.0,,,,1.0,,2.0,,,,1.0,5.0,,1.0,,,1.0,56.0
32,"Embley, Andrew",8,5,5,13,1,1.0,1.0,,,1.0,2.0,3.0,,,,5.0,8.0,1.0,2.0,4.0,,,85.0
7,"Fletcher, Chad",22,12,10,32,1,1.0,,2.0,3.0,6.0,5.0,7.0,,3.0,,8.0,24.0,1.0,1.0,,2.0,1.0,85.0
23,"Glass, Darren",6,5,9,15,,,,1.0,3.0,,,2.0,,1.0,,5.0,10.0,,,8.0,2.0,,88.0
29,"Hansen, Ashley",16,9,3,19,1,2.0,,2.0,,5.0,,3.0,2.0,,,4.0,16.0,,2.0,,,,84.0
39,"Hunter, Adam",7,6,8,15,1,,1.0,3.0,2.0,1.0,1.0,,1.0,,,5.0,10.0,,2.0,6.0,,,89.0
38,"Jones, Brett",6,6,8,14,,,,4.0,,1.0,,,1.0,,,7.0,6.0,1.0,1.0,5.0,3.0,,78.0
3,"Judd, Chris",15,3,9,24,2,,,4.0,1.0,7.0,4.0,2.0,1.0,1.0,2.0,9.0,15.0,,,2.0,12.0,,89.0
4,"Kerr, Daniel",9,2,6,15,,,,2.0,2.0,2.0,5.0,1.0,1.0,1.0,,6.0,10.0,,,1.0,1.0,,62.0
21,"Lynch, Quinten",2,1,3,5,,,,1.0,1.0,,,3.0,,,,3.0,2.0,,1.0,2.0,,,95.0
33,"Matera, Phillip",10,6,2,12,3,3.0,,,,1.0,1.0,2.0,,,,7.0,5.0,2.0,5.0,2.0,,2.0,100.0
31,"Nicoski, Mark",14,5,6,20,,,1.0,3.0,4.0,2.0,2.0,2.0,,1.0,,6.0,14.0,,,1.0,,1.0,94.0
14,"Seaby, Mark",4,3,7,11,1,,15.0,1.0,,1.0,2.0,2.0,1.0,,,4.0,7.0,,1.0,2.0,,,62.0
37,"Selwood, Adam",7,4,6,13,,,,1.0,,1.0,2.0,2.0,1.0,,,6.0,7.0,,1.0,2.0,,2.0,73.0
41,"Staker, Brent",11,6,3,14,4,1.0,1.0,2.0,,1.0,,2.0,1.0,,,5.0,9.0,1.0,3.0,3.0,,,81.0
5,"Stenglein, Tyson",15,12,10,25,1,,1.0,3.0,,3.0,1.0,1.0,,,,6.0,19.0,2.0,1.0,3.0,1.0,,87.0
44,"Wirrpanda, David",20,7,7,27,,,,3.0,10.0,2.0,,,,,1.0,7.0,20.0,,,1.0,4.0,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,114,152,373,21,13.0,45.0,40.0,30.0,52.0,37.0,44.0,10.0,12.0,6.0,124.0,250.0,9.0,24.0,52.0,31.0,13.0,
Opposition,Opposition,156,78,78,234,9,8.0,18.0,52.0,28.0,43.0,29.0,23.0,12.0,10.0,,98.0,134.0,12.0,6.0,29.0,6.0,6.0,
