Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Amon, Karl",9,3,5,14,,,,2.0,,3.0,2.0,4.0,,2.0,,7.0,8.0,,,2.0,,,91.0
10,"Boak, Travis",16,2,10,26,1,,,7.0,,8.0,6.0,3.0,1.0,1.0,3.0,12.0,12.0,,1.0,2.0,,2.0,80.0
26,"Bonner, Riley",8,3,2,10,,,,1.0,2.0,2.0,,2.0,,,,3.0,8.0,,,4.0,,,82.0
18,"Butters, Zak",6,2,3,9,,,,2.0,1.0,4.0,3.0,1.0,,1.0,,7.0,3.0,,,1.0,,,85.0
33,"Byrne-Jones, Darcy",14,4,1,15,,,,2.0,3.0,3.0,1.0,5.0,,,,4.0,11.0,,,2.0,,,80.0
17,"Clurey, Tom",4,3,2,6,,,,,,2.0,,3.0,,1.0,,1.0,6.0,,,5.0,,,93.0
22,"Dixon, Charlie",7,6,2,9,2,2.0,6.0,2.0,,3.0,,5.0,,2.0,,7.0,3.0,5.0,4.0,2.0,,,94.0
21,"Duursma, Xavier",6,2,2,8,,,,2.0,,3.0,1.0,1.0,1.0,,,4.0,4.0,,,1.0,,,50.0
7,"Ebert, Brad",13,5,3,16,1,1.0,,3.0,,8.0,1.0,2.0,1.0,1.0,,6.0,11.0,,1.0,4.0,,1.0,83.0
9,"Gray, Robbie",3,1,7,10,1,,,2.0,,,2.0,,,,,6.0,5.0,,,1.0,,,82.0
8,"Hartlett, Hamish",9,3,5,14,,,,4.0,4.0,1.0,,,1.0,,,6.0,9.0,,,6.0,,1.0,82.0
5,"Houston, Dan",10,4,2,12,,,,2.0,5.0,4.0,,1.0,1.0,,,3.0,7.0,,,1.0,,,83.0
1,"Jonas, Tom",2,,3,5,,,,1.0,2.0,,1.0,1.0,,,,4.0,1.0,,,12.0,,,91.0
29,"Lycett, Scott",5,2,7,12,,,37.0,4.0,1.0,2.0,4.0,3.0,3.0,2.0,,9.0,3.0,,,6.0,,1.0,81.0
4,"Marshall, Todd",8,3,2,10,1,2.0,,3.0,,,,2.0,1.0,1.0,,7.0,2.0,2.0,3.0,1.0,,1.0,81.0
12,"McKenzie, Trent",16,5,,16,,,,2.0,7.0,1.0,1.0,3.0,1.0,,,4.0,11.0,,,3.0,,,90.0
6,"Motlop, Steven",3,1,2,5,,,,3.0,,,1.0,2.0,,1.0,,4.0,2.0,,1.0,1.0,,,73.0
2,"Powell-Pepper, Sam",4,,6,10,1,1.0,,1.0,,3.0,2.0,4.0,,3.0,,4.0,5.0,,,,,,78.0
11,"Rockliff, Tom",8,1,11,19,,,,3.0,1.0,2.0,5.0,3.0,2.0,,,9.0,7.0,,,2.0,,,76.0
20,"Rozee, Connor",4,2,4,8,,,,1.0,,,,3.0,,1.0,,4.0,5.0,,2.0,3.0,,,88.0
39,"Westhoff, Justin",11,5,4,15,2,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,5.0,10.0,,1.0,2.0,,1.0,86.0
16,"Wines, Ollie",13,2,12,25,1,,,3.0,1.0,3.0,6.0,6.0,2.0,1.0,2.0,14.0,13.0,,,1.0,,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,59,95,274,10,10.0,44.0,51.0,28.0,55.0,37.0,55.0,15.0,17.0,5.0,130.0,146.0,7.0,13.0,62.0,,7.0,
Opposition,Opposition,163,58,96,259,6,5.0,20.0,49.0,44.0,34.0,27.0,52.0,17.0,15.0,1.0,106.0,144.0,7.0,7.0,41.0,,4.0,
