Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",5,1,7,12,,,,9.0,,3.0,3.0,5.0,1.0,4.0,,7.0,5.0,,,1.0,,,70.0
24,"Bews, Jed",3,2,6,9,,,,,1.0,,,,,,,4.0,4.0,,,3.0,,,75.0
46,"Blicavs, Mark",12,5,6,18,1,1.0,15.0,,,5.0,5.0,5.0,1.0,,,10.0,6.0,1.0,1.0,2.0,,,83.0
4,"Bruhn, Tanner",13,2,6,19,1,,,7.0,,6.0,4.0,9.0,2.0,,,9.0,10.0,,,,,,72.0
5,"Cameron, Jeremy",8,5,2,10,,4.0,,4.0,,1.0,1.0,1.0,1.0,,,4.0,6.0,1.0,2.0,2.0,,1.0,100.0
15,"Ceglar, Jonathon",7,3,5,12,,,21.0,2.0,1.0,1.0,5.0,3.0,1.0,,,9.0,3.0,1.0,,5.0,,,64.0
45,"Close, Brad",4,,5,9,,,,2.0,,3.0,2.0,1.0,,,,2.0,7.0,,,1.0,,,82.0
28 ↑,"Dempsey, Oliver",1,1,2,3,,,,1.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,15.0
39,"Guthrie, Zach",9,6,3,12,,,,2.0,3.0,1.0,,1.0,,,,1.0,11.0,,,4.0,,,87.0
26,"Hawkins, Tom",10,4,2,12,3,2.0,2.0,,,,3.0,1.0,,1.0,,6.0,4.0,1.0,3.0,,,2.0,94.0
38,"Henry, Jack",7,5,3,10,2,,,3.0,,2.0,,2.0,,,,6.0,3.0,3.0,3.0,2.0,,,83.0
9,"Holmes, Max",7,1,6,13,,,,4.0,1.0,4.0,5.0,5.0,1.0,2.0,,7.0,7.0,,,1.0,,,76.0
10,"Knevitt, Mitch",11,3,2,13,,1.0,,2.0,2.0,2.0,1.0,1.0,2.0,,,9.0,4.0,1.0,1.0,,,,81.0
8,"Kolodjashnij, Jake",6,5,1,7,,,,3.0,2.0,1.0,,1.0,,,,1.0,6.0,1.0,,8.0,,,84.0
32,"Miers, Gryan",5,2,5,10,,,,4.0,,2.0,3.0,3.0,,2.0,,5.0,5.0,,,1.0,,1.0,76.0
42,"OConnor, Mark",8,4,3,11,,,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,4.0,7.0,,,3.0,,,89.0
3,"Parfitt, Brandan",6,1,6,12,,,,7.0,,4.0,2.0,2.0,1.0,2.0,,5.0,7.0,,,,,1.0,64.0
17,"Ratugolea, Esava",8,5,5,13,,,,3.0,1.0,1.0,,3.0,1.0,,,8.0,4.0,3.0,,7.0,,,88.0
37 ↓,"Simpson, Sam",1,,5,6,,,,2.0,,4.0,,1.0,,1.0,,1.0,5.0,,,,,,66.0
7,"Smith, Isaac",14,6,4,18,2,1.0,,2.0,3.0,2.0,1.0,1.0,1.0,,,1.0,12.0,,1.0,,2.0,,88.0
18,"Stengle, Tyson",9,2,2,11,2,,,2.0,,5.0,2.0,3.0,1.0,1.0,,5.0,7.0,,,,,1.0,84.0
44,"Stewart, Tom",14,5,3,17,,,,3.0,4.0,1.0,,2.0,,1.0,,6.0,6.0,1.0,,,,,89.0
2,"Tuohy, Zach",10,2,9,19,,,,1.0,6.0,2.0,1.0,,,,,6.0,11.0,1.0,,1.0,2.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,70,98,276,11,11.0,38.0,64.0,27.0,52.0,39.0,52.0,15.0,16.0,,117.0,142.0,14.0,11.0,41.0,4.0,6.0,
Opposition,Opposition,224,105,158,382,16,10.0,56.0,70.0,41.0,45.0,47.0,45.0,16.0,15.0,6.0,125.0,249.0,10.0,15.0,32.0,5.0,10.0,
