Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",27y 184d,207 (139-1-67 67.39%),28 (0.14),←,
22,"Breust, Luke",24y 262d,108 (87-0-21 80.56%),211 (1.95),←,
9,"Burgoyne, Shaun",32y 283d,286 (196-1-89 68.71%),238 (0.83),129 (99-1-29 77.13%),67 (0.52)
8,"Duryea, Taylor",24y 98d,55 (44-0-11 80.00%),11 (0.20),←,
12,"Frawley, James",26y 314d,148 (40-1-107 27.36%),18 (0.12),9 (6-0-3 66.67%),
6,"Gibson, Josh",31y 140d,181 (116-2-63 64.64%),2 (0.01),116 (87-1-28 75.43%),
19,"Gunston, Jack",23y 288d,96 (70-0-26 72.92%),203 (2.11),82 (65-0-17 79.27%),183 (2.23)
20,"Hale, David",31y 70d,230 (136-2-92 59.57%),214 (0.93),101 (80-0-21 79.21%),95 (0.94)
40,"Hartung, Billy",20y 188d,21 (15-0-6 71.43%),12 (0.57),←,
10,"Hill, Bradley",22y 22d,66 (53-0-13 80.30%),42 (0.64),←,
15,"Hodge, Luke",31y 46d,264 (156-1-107 59.28%),178 (0.67),←,
17,"Lake, Brian",33y 154d,243 (128-2-113 53.09%),34 (0.14),46 (38-0-8 82.61%),2 (0.04)
3,"Lewis, Jordan",29y 98d,231 (145-1-85 62.99%),129 (0.56),←,
7,"McEvoy, Ben",26y 20d,114 (66-2-46 58.77%),42 (0.37),23 (15-0-8 65.22%),15 (0.65)
5,"Mitchell, Sam",32y 292d,277 (168-1-108 60.83%),67 (0.24),←,
28,"Puopolo, Paul",27y 241d,103 (82-0-21 79.61%),93 (0.90),←,
33,"Rioli, Cyril",26y 17d,149 (103-1-45 69.46%),204 (1.37),←,
2,"Roughead, Jarryd",28y 189d,222 (143-1-78 64.64%),472 (2.13),←,
25,"Schoenmakers, Ryan",24y 265d,90 (57-0-33 63.33%),24 (0.27),←,
26,"Shiels, Liam",24y 93d,115 (86-0-29 74.78%),38 (0.33),←,
16,"Smith, Isaac",26y 213d,102 (82-0-20 80.39%),93 (0.91),←,
24,"Stratton, Ben",26y 152d,108 (77-1-30 71.76%),1 (0.01),←,
Totals,Totals,27y 132d,3416 (2189-17-1210 64.08%),2354 (0.69),,
C,"Clarkson, Alastair",47y 95d,250 (156-1-93 62.60%),,←,
