North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 23d,125 (63-1-61 50.80%),123 (0.98),←,
17,"Barnett, John",18y 307d,2 (1-0-1 50.00%),1 (0.50),←,
12,"Blakey, John",27y 329d,164 (70-0-94 42.68%),42 (0.26),29 (18-0-11 62.07%),4 (0.14)
39,"Campbell, Warren",19y 242d,7 (5-0-2 71.43%),13 (1.86),←,
40,"Capuano, Mathew",18y 289d,1 (0-0-1 0.00%),,←,
27,"Crocker, Darren",27y 84d,119 (53-1-65 44.96%),78 (0.66),←,
6,"Fairley, Ian",29y 273d,162 (79-2-81 49.38%),148 (0.91),←,
29,"German, Peter",29y 136d,182 (87-3-92 48.63%),201 (1.10),←,
26,"Ishchenko, Alex",30y 59d,121 (53-0-68 43.80%),36 (0.30),49 (27-0-22 55.10%),11 (0.22)
34,"King, David",22y 103d,9 (6-0-3 66.67%),2 (0.22),←,
7,"Laidley, Dani",27y 83d,81 (48-1-32 59.88%),12 (0.15),29 (19-0-10 65.52%),1 (0.03)
35,"Longmire, John",23y 169d,121 (59-1-61 49.17%),389 (3.21),←,
20,"Mann, Peter",23y 284d,31 (14-0-17 45.16%),10 (0.32),←,
41,"McAdam, Adrian",23y 98d,28 (17-0-11 60.71%),80 (2.86),←,
38,"McCarthy, Adam",22y 124d,13 (6-0-7 46.15%),3 (0.23),←,
31,"McKernan, Corey",20y 181d,11 (8-0-3 72.73%),11 (1.00),←,
3,"Rock, Anthony",23y 262d,77 (43-0-34 55.84%),71 (0.92),←,
2,"Schwass, Wayne",25y 203d,110 (55-0-55 50.00%),66 (0.60),←,
24,"Sholl, Craig",26y 170d,97 (52-0-45 53.61%),17 (0.18),←,
15,"Smith, Ross",29y 135d,184 (89-2-93 48.91%),34 (0.18),←,
10,"Stevens, Anthony",22y 351d,75 (40-0-35 53.33%),33 (0.44),←,
Totals,Totals,24y 256d,1720 (848-11-861 49.30%),1370 (0.80),,
C,"Pagan, Denis",46y 267d,33 (21-0-12 63.64%),,←,
