Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",27y 124d,113 (53-2-58 47.79%),45 (0.40),←,
16,"Bradley, Kepler",20y 265d,41 (10-1-30 25.61%),13 (0.32),←,
17,"Camporeale, Scott",30y 359d,244 (117-1-126 48.16%),202 (0.83),11 (2-1-8 22.73%),2 (0.18)
28,"Cole, Richard",23y 21d,58 (28-0-30 48.28%),6 (0.10),2 (1-0-1 50.00%),
2,"Dyson, Ricky",20y 311d,34 (12-1-21 36.76%),24 (0.71),←,
31,"Fletcher, Dustin",31y 90d,255 (162-3-90 64.12%),60 (0.24),←,
19,"Hille, David",25y 64d,102 (49-1-52 48.53%),80 (0.78),←,
5,"Hird, James",33y 182d,232 (137-5-90 60.13%),329 (1.42),←,
14,"Johnson, Jason",28y 192d,167 (97-2-68 58.68%),98 (0.59),←,
1,"Johnson, Mark",28y 74d,170 (101-2-67 60.00%),82 (0.48),←,
35,"Jolley, Ben",20y 174d,2 (0-0-2 0.00%),,←,
42,"Lovett-Murray, Nathan",23y 260d,52 (18-0-34 34.62%),32 (0.62),←,
13,"Lovett, Andrew",23y 267d,33 (10-1-22 31.82%),42 (1.27),←,
25,"Lucas, Scott",28y 218d,221 (125-2-94 57.01%),353 (1.60),←,
10,"McVeigh, Mark",25y 191d,137 (70-2-65 51.82%),53 (0.39),←,
6,"Monfries, Angus",19y 198d,29 (6-1-22 22.41%),29 (1.00),←,
38,"Nash, Jay",20y 227d,8 (3-1-4 43.75%),2 (0.25),←,
11,"Peverill, Damien",27y 24d,111 (54-2-55 49.55%),23 (0.21),←,
7,"Solomon, Dean",26y 208d,155 (92-1-62 59.68%),55 (0.35),←,
24,"Stanton, Brent",20y 96d,52 (15-1-36 29.81%),28 (0.54),←,
4,"Watson, Jobe",21y 178d,30 (9-1-20 31.67%),13 (0.43),←,
12,"Welsh, Andrew",23y 175d,98 (41-2-55 42.86%),9 (0.09),←,
Totals,Totals,25y 11d,2344 (1209-32-1103 51.58%),1578 (0.67),,
C,"Sheedy, Kevin",58y 224d,608 (375-6-227 62.17%),,←,
