Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Allan, Ben",7,1,1,8,1,1.0,,4.0,,,,,1.0,,,,,,,,,,
8,"Anderson, Dean",17,3,2,19,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Ayres, Gary",12,4,4,16,1,,,1.0,,,,,3.0,1.0,,,,,,,,,
4,"Collins, Andrew",13,3,5,18,,,,4.0,,,,,2.0,,,,,,,,,,
3,"Condon, Anthony",7,3,2,9,,,,3.0,,,,,,2.0,,,,,,,,,
14,"Dear, Greg",4,4,4,8,,,7.0,,,,,,,4.0,,,,,,,,,
13,"Dear, Paul",7,2,7,14,1,1.0,1.0,2.0,,,,,3.0,5.0,,,,,,,,,
19,"Dunstall, Jason",4,4,4,8,4,,,2.0,,,,,,,,,,,,,,,
1,"Jencke, Ray",17,4,1,18,,,,1.0,,,,,2.0,,,,,,,,,,
34,"Kennedy, John",11,1,5,16,,,,1.0,,,,,2.0,3.0,,,,,,,,,
24,"Langford, Chris",12,7,3,15,,,,,,,,,2.0,,,,,,,,,,
12,"Lawrence, Stephen",5,2,5,10,,,4.0,,,,,,2.0,1.0,,,,,,,,,
20,"Maginness, Scott",5,2,5,10,,,,3.0,,,,,1.0,,,,,,,,,,
35,"Morrissey, James",4,,,4,,,,1.0,,,,,,,,,,,,,,,
44,"Platten, John",4,1,,4,,,,1.0,,,,,1.0,,,,,,,,,,
18,"Pritchard, Darrin",15,1,3,18,2,,,1.0,,,,,1.0,4.0,,,,,,,,,
29,"Ralphsmith, Sean",4,1,8,12,,,,1.0,,,,,,2.0,,,,,,,,,
30,"Schwab, Peter",14,5,11,25,,1.0,,,,,,,,,,,,,,,,,
17,"Tuck, Michael",13,4,6,19,,,1.0,,,,,,1.0,,,,,,,,,,
10,"Wittman, Chris",5,2,5,10,,1.0,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,54,81,261,10,7.0,13.0,28.0,,,,,22.0,23.0,,,,,,,,,
Opposition,Opposition,246,105,135,381,21,16.0,19.0,30.0,,,,,23.0,22.0,6.0,,,,,,,,
