Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Collins, Andrew",9,1,2,11,,,,,,,,,3.0,,,,,,,,,,
26,"Cooper, Paul",14,3,,14,1,,1.0,1.0,,,,,1.0,,,,,,,,,,
23,"Crawshay, Simon",3,2,1,4,,,,,,,,,1.0,,,,,,,,,,
19,"Dunstall, Jason",8,7,2,10,2,4.0,,1.0,,,,,,2.0,,,,,,,,,
35,"Gibson, Shannon",5,3,2,7,,,,4.0,,,,,,,,,,,,,,,
34,"Graham, Mark",14,7,4,18,,,,,,,,,,,,,,,,,,,
2,"Holland, Nick",15,7,4,19,,,12.0,3.0,,,,,3.0,1.0,,,,,,,,,
17,"Hudson, Paul",11,3,5,16,2,1.0,,,,,,,1.0,2.0,,,,,,,,,
11,"Jarman, Darren",21,5,2,23,,,1.0,8.0,,,,,,2.0,,,,,,,,,
1,"Jencke, Ray",5,2,3,8,,,1.0,3.0,,,,,1.0,,,,,,,,,,
24,"Langford, Chris",11,4,5,16,,,,,,,,,2.0,2.0,,,,,,,,,
20,"Maginness, Scott",11,4,2,13,,,,,,,,,,1.0,,,,,,,,,
8,"Minton-Connell, Simon",3,1,1,4,,2.0,,,,,,,1.0,,,,,,,,,,
44,"Platten, John",14,2,6,20,,2.0,1.0,8.0,,,,,4.0,2.0,2.0,,,,,,,,
18,"Pritchard, Darrin",14,5,10,24,,,,2.0,,,,,,,,,,,,,,,
10,"Robran, Jonathon",4,2,1,5,,,,2.0,,,,,,,,,,,,,,,
21,"Stevenson, Shayne",11,2,2,13,1,1.0,,1.0,,,,,,,,,,,,,,,
29,"Tallis, Rayden",12,5,3,15,,1.0,,,,,,,,2.0,,,,,,,,,
25,"Taylor, Jason",12,5,4,16,,2.0,2.0,,,,,,2.0,1.0,,,,,,,,,
30,"Woods, Tony",6,3,2,8,,,,,,,,,,,,,,,,,,,
33,"Young, Matthew",4,2,,4,1,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,75,61,268,7,16.0,18.0,33.0,,,,,20.0,15.0,2.0,,,,,,,,
Opposition,Opposition,195,37,91,286,9,6.0,35.0,41.0,,,,,15.0,20.0,4.0,,,,,,,,
