St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Billings, Jack",7,3.0,6,13,,1.0,,3.0,1.0,,1.0,,,,,6,9,1.0,,2.0,,,88.0
16,"Butler, Dan",5,1.0,4,9,1.0,1.0,,2.0,,3.0,,2.0,,1.0,,4,6,,,1.0,1.0,,90.0
2,"Carlisle, Jake",7,6.0,4,11,,,,,2.0,1.0,,,,,,8,5,3.0,,5.0,,,87.0
11,"Clark, Hunter",13,6.0,6,19,,,,1.0,1.0,,,3.0,,1.0,,4,16,,,2.0,,,82.0
1,"Coffield, Nick",11,8.0,3,14,,,,1.0,3.0,,,5.0,1.0,1.0,,3,12,1.0,,1.0,,,82.0
14,"Geary, Jarryn",7,7.0,5,12,2.0,1.0,,,,,1.0,2.0,,1.0,,8,5,4.0,3.0,2.0,,1.0,77.0
10,"Hannebery, Dan",9,3.0,10,19,,,,,1.0,5.0,2.0,2.0,,,,6,13,,,2.0,,,67.0
8,"Hill, Bradley",8,3.0,4,12,,,,1.0,3.0,2.0,,4.0,1.0,2.0,,3,8,,,1.0,1.0,,81.0
20,"Howard, Dougal",18,6.0,2,20,,,,,15.0,,,4.0,,1.0,,6,7,2.0,,10.0,,,89.0
3,"Jones, Zak",7,2.0,9,16,,,,2.0,,1.0,5.0,2.0,,,,7,9,,,1.0,,,67.0
25,"Kent, Dean",4,,1,5,,,,,,3.0,,1.0,1.0,,,1,4,,,1.0,1.0,,69.0
12,"King, Max",6,5.0,1,7,2.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,5,3,4.0,2.0,1.0,,,96.0
21,"Long, Ben",6,3.0,5,11,,,,3.0,2.0,1.0,,6.0,1.0,1.0,,6,7,,,2.0,1.0,,89.0
13,"Lonie, Jack",8,4.0,3,11,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,3,7,,2.0,,,2.0,78.0
19,"Marshall, Rowan",10,6.0,1,11,,,10.0,1.0,,4.0,4.0,,,,,7,4,2.0,,1.0,,2.0,83.0
28,"Membrey, Tim",13,9.0,3,16,2.0,1.0,,1.0,,2.0,,1.0,,,,2,14,,3.0,3.0,,1.0,88.0
33,"Paton, Ben",4,3.0,5,9,,,,,3.0,,,1.0,,1.0,,2,9,,,1.0,1.0,,79.0
6,"Ross, Sebastian",5,,11,16,,1.0,,6.0,,1.0,3.0,2.0,1.0,2.0,,5,11,,,,,,83.0
18,"Ryder, Paddy",8,4.0,1,9,2.0,,20.0,2.0,,3.0,2.0,,,,,7,2,3.0,2.0,2.0,,1.0,68.0
35,"Sinclair, Jack",8,2.0,6,14,,,,1.0,4.0,2.0,2.0,1.0,,1.0,,7,9,,,2.0,,,81.0
9,"Steele, Jack",8,3.0,8,16,,,,6.0,1.0,2.0,3.0,2.0,,,,8,8,,,1.0,1.0,,84.0
44,"Wilkie, Callum",12,4.0,2,14,,,,1.0,4.0,1.0,,6.0,1.0,2.0,,4,9,1.0,,3.0,,,91.0
Totals,Totals,184,88.0,100,284,10.0,7.0,31.0,32.0,40.0,35.0,24.0,47.0,8.0,15.0,,112,177,21.0,12.0,44.0,6.0,7.0,
Opposition,Opposition,175,75.0,122,297,9.0,10.0,8.0,41.0,24.0,50.0,26.0,27.0,15.0,8.0,,110,179,13.0,9.0,48.0,3.0,4.0,
