Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",24y 207d,33 (15-1-17 46.97%),19 (0.58),←,
12,"Baguley, Mark",28y 310d,73 (32-1-40 44.52%),2 (0.03),←,
24,"Bird, Craig",27y 65d,138 (85-2-51 62.32%),56 (0.41),1 (0-0-1 0.00%),
28,"Brown, Mitch",25y 211d,16 (13-0-3 81.25%),9 (0.56),1 (0-0-1 0.00%),
17,"Cooney, Adam",30y 178d,231 (107-2-122 46.75%),196 (0.85),12 (3-0-9 25.00%),10 (0.83)
51,"Crowley, Ryan",32y 21d,189 (104-1-84 55.29%),117 (0.62),1 (0-0-1 0.00%),1 (1.00)
6,"Daniher, Joe",22y 22d,49 (20-1-28 41.84%),66 (1.35),←,
49,"Dea, Matt",24y 165d,32 (13-1-18 42.19%),1 (0.03),1 (0-0-1 0.00%),
8,"Gleeson, Martin",21y 214d,32 (9-1-22 29.69%),4 (0.13),←,
9,"Goddard, Brendon",30y 311d,270 (157-4-109 58.89%),149 (0.55),65 (31-1-33 48.46%),45 (0.69)
42,"Gwilt, James",29y 228d,138 (68-3-67 50.36%),25 (0.18),12 (2-0-10 16.67%),
47,"Kelly, James",32y 88d,274 (185-1-88 67.70%),88 (0.32),1 (0-0-1 0.00%),
30,"Langford, Kyle",19y 116d,9 (2-0-7 22.22%),4 (0.44),←,
22,"Leuenberger, Matthew",27y 293d,109 (35-1-73 32.57%),27 (0.25),1 (0-0-1 0.00%),
43,"McDonald-Tipungwuti, Anthony",22y 339d,1 (0-0-1 0.00%),,←,
44,"McKernan, Shaun",25y 207d,44 (14-0-30 31.82%),28 (0.64),10 (2-0-8 20.00%),7 (0.70)
20,"Merrett, Jackson",23y 28d,44 (21-0-23 47.73%),19 (0.43),←,
7,"Merrett, Zach",20y 175d,38 (16-1-21 43.42%),15 (0.39),←,
3,"Parish, Darcy",18y 245d,1 (0-0-1 0.00%),,←,
52,"Simpkin, Jonathan",28y 150d,38 (30-0-8 78.95%),16 (0.42),1 (0-0-1 0.00%),
48,"Stokes, Mathew",31y 125d,190 (143-0-47 75.26%),206 (1.08),1 (0-0-1 0.00%),3 (3.00)
11,"Zaharakis, David",26y 34d,127 (61-2-64 48.82%),98 (0.77),←,
Totals,Totals,26y 20d,2076 (1130-22-924 54.43%),1145 (0.55),,
C,"Worsfold, John",47y 183d,282 (149-2-131 53.19%),,1 (0-0-1 0.00%),
