Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
3,"Coniglio, Stephen",24y 197d,108 (48-1-59 44.91%),50 (0.46),←,
35,"Corr, Aidan",24y 44d,73 (32-3-38 45.89%),2 (0.03),←,
1,"Davis, Phil",27y 304d,133 (63-3-67 48.50%),6 (0.05),115 (52-3-60 46.52%),5 (0.04)
24,"de Boer, Matt",28y 112d,164 (94-4-66 58.54%),65 (0.40),26 (16-3-7 67.31%),17 (0.65)
31,"Finlayson, Jeremy",22y 141d,12 (6-2-4 58.33%),3 (0.25),←,
32,"Griffen, Ryan",31y 338d,252 (127-2-123 50.79%),159 (0.63),50 (30-1-19 61.00%),29 (0.58)
19,"Haynes, Nick",26y 43d,95 (44-3-48 47.89%),8 (0.08),←,
27,"Himmelberg, Harry",22y 53d,30 (20-1-9 68.33%),19 (0.63),←,
2,"Hopper, Jacob",21y 144d,35 (22-1-12 64.29%),14 (0.40),←,
22,"Kelly, Josh",23y 138d,92 (50-2-40 55.43%),60 (0.65),←,
17,"Langdon, Zac",22y 229d,11 (7-0-4 63.64%),12 (1.09),←,
37,"Lobb, Rory",25y 141d,64 (36-2-26 57.81%),59 (0.92),←,
12,"Patton, Jonathon",25y 41d,89 (44-3-42 51.12%),130 (1.46),←,
50,"Reid, Sam",28y 235d,56 (30-3-23 56.25%),25 (0.45),46 (24-3-19 55.43%),24 (0.52)
23,"Shaw, Heath",32y 215d,276 (167-5-104 61.41%),39 (0.14),103 (57-3-43 56.80%),2 (0.02)
5,"Shiel, Dylan",25y 113d,126 (54-3-69 44.05%),62 (0.49),←,
26,"Simpson, Dawson",29y 133d,34 (24-1-9 72.06%),4 (0.12),6 (5-1-0 91.67%),
14,"Taranto, Tim",20y 153d,28 (18-1-9 66.07%),10 (0.36),←,
15,"Taylor, Sam",19y 56d,4 (4-0-0 100.00%),,←,
20,"Tomlinson, Adam",24y 324d,105 (40-3-62 39.52%),22 (0.21),←,
8,"Ward, Callan",28y 81d,206 (91-3-112 44.90%),105 (0.51),146 (59-3-84 41.44%),72 (0.49)
6,"Whitfield, Lachie",23y 347d,104 (46-3-55 45.67%),46 (0.44),←,
Totals,Totals,25y 130d,2097 (1067-49-981 50.88%),900 (0.43),,
C,"Cameron, Leon",45y 301d,107 (57-3-47 54.67%),,←,
