West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",2,1,,2,,,,,,,,,,,,,,,,,,,
1,"Heady, Brett",16,8,1,17,7,3.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
16,"Hepburn, Mark",11,6,8,19,,,7.0,1.0,,,,,2.0,1.0,,,,,,,,,
22,"Hynes, David",12,7,3,15,1,2.0,4.0,,,,,,1.0,,,,,,,,,,
27,"Jakovich, Glen",17,6,7,24,1,,3.0,1.0,,,,,,1.0,,,,,,,,,
2,"Kemp, Dean",12,3,5,17,,,,1.0,,,,,,2.0,,,,,,,,,
15,"Laidley, Dani",11,4,12,23,,,,2.0,,,,,1.0,2.0,,,,,,,,,
5,"Lamb, Dwayne",16,3,7,23,,,,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Langdon, Karl",11,4,7,18,,3.0,2.0,5.0,,,,,,7.0,,,,,,,,,
28,"Lewis, Chris",16,3,9,25,,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",21,2,5,26,,,,,,,,,1.0,1.0,,,,,,,,,
30,"Matera, Peter",20,5,3,23,2,2.0,,3.0,,,,,2.0,1.0,3.0,,,,,,,,
11,"McIntosh, Ashley",14,12,2,16,4,3.0,,,,,,,,,2.0,,,,,,,,
17,"McKenna, Guy",6,3,10,16,,,,3.0,,,,,1.0,,,,,,,,,,
7,"Turley, Craig",8,4,4,12,1,,,1.0,,,,,2.0,3.0,,,,,,,,,
35,"Ugle, Troy",9,5,3,12,3,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,
39,"Waterman, Chris",10,5,9,19,,,,,,,,,2.0,,,,,,,,,,
13,"Watters, Scott",15,2,7,22,,,,1.0,,,,,,2.0,,,,,,,,,
31,"White, Mitchell",8,2,4,12,,,,,,,,,1.0,,,,,,,,,,
24,"Worsfold, John",8,4,9,17,,1.0,,,,,,,1.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,243,89,115,358,19,19.0,17.0,24.0,,,,,19.0,27.0,6.0,,,,,,,,
Opposition,Opposition,200,74,100,300,11,8.0,41.0,27.0,,,,,27.0,19.0,,,,,,,,,
