Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 340d,66 (42-0-24 63.64%),5 (0.08),39 (28-0-11 71.79%),1 (0.03)
4,"Ah Chee, Callum",24y 239d,96 (47-0-49 48.96%),38 (0.40),51 (39-0-12 76.47%),14 (0.27)
31,"Andrews, Harris",25y 176d,148 (62-0-86 41.89%),10 (0.07),←,
43,"Answerth, Noah",22y 303d,40 (29-0-11 72.50%),2 (0.05),←,
33,"Bailey, Zac",22y 255d,82 (52-0-30 63.41%),81 (0.99),←,
7,"Berry, Jarrod",24y 120d,97 (50-0-47 51.55%),44 (0.45),←,
23,"Cameron, Charlie",27y 335d,163 (103-1-59 63.50%),277 (1.70),90 (56-0-34 62.22%),190 (2.11)
18,"Coleman, Keidean",22y 66d,30 (20-0-10 66.67%),11 (0.37),←,
32,"Fort, Darcy",28y 303d,20 (14-0-6 70.00%),13 (0.65),12 (9-0-3 75.00%),7 (0.58)
27,"Gardiner, Darcy",26y 256d,144 (65-0-79 45.14%),5 (0.03),←,
30,"Hipwood, Eric",24y 265d,114 (55-0-59 48.25%),165 (1.45),←,
17,"Lyons, Jarryd",29y 318d,171 (99-0-72 57.89%),83 (0.49),79 (55-0-24 69.62%),34 (0.43)
11,"McCarthy, Lincoln",28y 226d,106 (76-0-30 71.70%),114 (1.08),77 (53-0-24 68.83%),89 (1.16)
6,"McCluggage, Hugh",24y 94d,117 (62-0-55 52.99%),71 (0.61),←,
46,"McInerney, Oscar",27y 330d,90 (56-0-34 62.22%),42 (0.47),←,
25,"McStay, Daniel",26y 346d,149 (70-0-79 46.98%),127 (0.85),←,
9,"Neale, Lachie",29y 12d,207 (113-0-94 54.59%),110 (0.53),72 (48-0-24 66.67%),43 (0.60)
20,"Prior, Jaxon",21y 1d,26 (20-0-6 76.92%),10 (0.38),←,
16,"Rayner, Cam",22y 227d,75 (43-0-32 57.33%),69 (0.92),←,
10,"Rich, Daniel",31y 363d,258 (109-1-148 42.44%),114 (0.44),←,
2,"Robertson, Deven",20y 340d,20 (12-0-8 60.00%),6 (0.30),←,
37,"Starcevich, Brandon",22y 316d,59 (40-0-19 67.80%),4 (0.07),←,
15,"Zorko, Dayne",33y 116d,220 (94-0-126 42.73%),215 (0.98),←,
Totals,Totals,26y 10d,2498 (1333-2-1163 53.36%),1616 (0.65),,
C,"Fagan, Chris",60y 347d,123 (65-0-58 52.85%),,←,
