Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
48,"Bishop, Matthew",22y 310d,4 (3-0-1 75.00%),,←,
33,"Farmer, Jeff",20y 327d,50 (15-0-35 30.00%),81 (1.62),←,
20,"Febey, Matthew",28y 271d,107 (48-0-59 44.86%),28 (0.26),←,
21,"Febey, Steven",28y 271d,188 (96-0-92 51.06%),28 (0.15),←,
4,"Grgic, Brent",18y 221d,15 (6-0-9 40.00%),9 (0.60),←,
15,"Hopgood, Paul",24y 300d,89 (39-0-50 43.82%),8 (0.09),←,
27,"Ingerson, Anthony",28y 216d,85 (32-0-53 37.65%),39 (0.46),48 (16-0-32 33.33%),14 (0.29)
16,"Johnstone, Travis",17y 304d,6 (4-0-2 66.67%),8 (1.33),←,
36,"Leoncelli, Andrew",23y 304d,25 (9-0-16 36.00%),4 (0.16),←,
35,"McDonald, Anthony",25y 338d,26 (8-0-18 30.77%),9 (0.35),←,
23,"McDonald, James",21y 224d,12 (7-0-5 58.33%),8 (0.67),←,
43,"Rigoni, Guy",23y 294d,8 (6-0-2 75.00%),1 (0.13),←,
5,"Schwarz, David",25y 297d,82 (35-1-46 43.29%),125 (1.52),←,
10,"Seecamp, Marcus",25y 294d,107 (39-0-68 36.45%),15 (0.14),56 (21-0-35 37.50%),5 (0.09)
1,"Shanahan, Jamie",30y 162d,133 (70-1-62 53.01%),,8 (6-0-2 75.00%),
29,"Smith, Shaun",28y 329d,103 (48-1-54 47.09%),128 (1.24),56 (21-0-35 37.50%),90 (1.61)
39,"Smoker, Craig",20y 43d,8 (6-0-2 75.00%),7 (0.88),←,
11,"Stynes, Jim",32y 24d,250 (126-1-123 50.60%),129 (0.52),←,
12,"Viney, Todd",32y 48d,201 (96-1-104 48.01%),72 (0.36),←,
34,"White, Jeff",21y 87d,40 (19-0-21 47.50%),27 (0.68),8 (6-0-2 75.00%),9 (1.13)
22,"Woewodin, Shane",21y 309d,30 (10-0-20 33.33%),6 (0.20),←,
13,"Yze, Adem",20y 238d,55 (20-0-35 36.36%),25 (0.45),←,
Totals,Totals,24y 287d,1624 (742-5-877 45.69%),757 (0.47),,
C,"Daniher, Neale",37y 91d,8 (6-0-2 75.00%),,←,
