Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",27y 299d,184 (135-1-48 73.64%),358 (1.95),←,
9,"Burgoyne, Shaun",35y 320d,357 (242-2-113 68.07%),283 (0.79),200 (145-2-53 73.00%),112 (0.56)
5,"Burton, Ryan",21y 218d,46 (25-1-20 55.43%),5 (0.11),←,
18,"Ceglar, Jonathon",27y 204d,61 (46-0-15 75.41%),35 (0.57),←,
12,"Frawley, James",29y 351d,206 (78-1-127 38.11%),24 (0.12),67 (44-0-23 65.67%),6 (0.09)
19,"Gunston, Jack",26y 325d,171 (117-1-53 68.71%),338 (1.98),157 (112-1-44 71.66%),318 (2.03)
15,"Hardwick, Blake",21y 213d,43 (26-1-16 61.63%),3 (0.07),←,
31,"Henderson, Ricky",29y 360d,129 (66-1-62 51.55%),67 (0.52),39 (20-1-18 52.56%),24 (0.62)
17,"Howe, Daniel",22y 276d,49 (33-1-15 68.37%),10 (0.20),←,
4,"Impey, Jarman",23y 59d,98 (55-0-43 56.12%),44 (0.45),23 (15-0-8 65.22%),10 (0.43)
7,"McEvoy, Ben",29y 57d,186 (110-3-73 59.95%),76 (0.41),95 (59-1-35 62.63%),49 (0.52)
3,"Mitchell, Tom",25y 98d,110 (67-1-42 61.36%),61 (0.55),45 (25-1-19 56.67%),23 (0.51)
35,"Morrison, Harry",19y 298d,21 (13-0-8 61.90%),5 (0.24),←,
45,"Nash, Conor",20y 40d,4 (3-0-1 75.00%),2 (0.50),←,
10,"OMeara, Jaeger",24y 195d,71 (33-0-38 46.48%),44 (0.62),27 (15-0-12 55.56%),17 (0.63)
28,"Puopolo, Paul",30y 278d,167 (123-0-44 73.65%),170 (1.02),←,
2,"Roughead, Jarryd",31y 226d,274 (173-2-99 63.50%),561 (2.05),←,
26,"Shiels, Liam",27y 130d,185 (130-1-54 70.54%),65 (0.35),←,
6,"Sicily, James",23y 243d,59 (35-1-23 60.17%),53 (0.90),←,
16,"Smith, Isaac",29y 250d,180 (131-1-48 73.06%),150 (0.83),←,
24,"Stratton, Ben",29y 189d,169 (117-1-51 69.53%),1 (0.01),←,
38,"Worpel, James",19y 225d,10 (8-0-2 80.00%),4 (0.40),←,
Totals,Totals,26y 104d,2780 (1766-19-995 63.53%),2359 (0.85),,
C,"Clarkson, Alastair",50y 132d,328 (205-2-121 62.80%),,←,
