Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 241d,111 (48-1-62 43.69%),35 (0.32),36 (19-0-17 52.78%),6 (0.17)
11,"Aish, James",26y 209d,131 (57-0-74 43.51%),25 (0.19),49 (24-0-25 48.98%),2 (0.04)
41,"Banfield, Bailey",24y 99d,50 (23-0-27 46.00%),23 (0.46),←,
8,"Brayshaw, Andrew",22y 209d,88 (39-0-49 44.32%),24 (0.27),←,
17,"Brodie, Will",23y 286d,37 (12-0-25 32.43%),5 (0.14),12 (9-0-3 75.00%),2 (0.17)
6,"Clark, Jordan",21y 232d,44 (30-0-14 68.18%),17 (0.39),12 (9-0-3 75.00%),2 (0.17)
33,"Colyer, Travis",30y 285d,139 (68-1-70 49.28%),83 (0.60),52 (25-0-27 48.08%),29 (0.56)
36,"Cox, Brennan",23y 296d,70 (30-0-40 42.86%),28 (0.40),←,
12,"Crowden, Mitch",23y 38d,41 (18-0-23 43.90%),15 (0.37),←,
4,"Darcy, Sean",23y 358d,71 (30-0-41 42.25%),31 (0.44),←,
32,"Frederick, Michael",22y 19d,28 (17-0-11 60.71%),24 (0.86),←,
15,"Hughes, Ethan",27y 180d,76 (30-0-46 39.47%),4 (0.05),←,
37,"Lobb, Rory",29y 116d,130 (70-2-58 54.62%),127 (0.98),56 (28-0-28 50.00%),63 (1.13)
2,"Logue, Griffin",24y 53d,53 (22-0-31 41.51%),3 (0.06),←,
22,"Meek, Lloyd",24y 44d,14 (8-0-6 57.14%),3 (0.21),←,
16,"Mundy, David",36y 320d,364 (185-1-178 50.96%),158 (0.43),←,
25,"Pearce, Alex",26y 361d,74 (34-0-40 45.95%),3 (0.04),←,
13,"Ryan, Luke",26y 119d,97 (44-0-53 45.36%),3 (0.03),←,
5,"Schultz, Lachie",24y 187d,55 (26-0-29 47.27%),54 (0.98),←,
3,"Serong, Caleb",21y 116d,46 (24-0-22 52.17%),11 (0.24),←,
18,"Tucker, Darcy",25y 133d,104 (38-0-66 36.54%),35 (0.34),←,
31,"Walker, Brandon",19y 231d,19 (13-0-6 68.42%),,←,
26,"Young, Hayden",21y 55d,23 (12-0-11 52.17%),1 (0.04),←,
Totals,Totals,25y 23d,1865 (878-5-982 47.08%),712 (0.38),,
C,"Longmuir, Justin",41y 135d,49 (24-0-25 48.98%),,←,
