Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bizzell, Clint",28y 68d,133 (56-1-76 42.48%),79 (0.59),58 (24-0-34 41.38%),7 (0.12)
20,"Broadbridge, Troy",23y 335d,40 (20-0-20 50.00%),2 (0.05),←,
25,"Brown, Nathan",28y 21d,96 (46-0-50 47.92%),26 (0.27),←,
32,"Bruce, Cameron",24y 340d,107 (54-0-53 50.47%),132 (1.23),←,
36,"Davey, Aaron",21y 86d,19 (12-0-7 63.16%),28 (1.47),←,
18,"Green, Brad",23y 175d,104 (53-0-51 50.96%),155 (1.49),←,
4,"Holland, Ben",27y 117d,146 (75-0-71 51.37%),145 (0.99),21 (13-0-8 61.90%),21 (1.00)
40,"Jamar, Mark",21y 26d,12 (3-0-9 25.00%),2 (0.17),←,
16,"Johnstone, Travis",24y 49d,101 (48-0-53 47.52%),79 (0.78),←,
23,"McDonald, James",27y 335d,132 (62-0-70 46.97%),37 (0.28),←,
5,"McLean, Brock",18y 177d,9 (6-0-3 66.67%),5 (0.56),←,
7,"Miller, Brad",21y 60d,42 (19-0-23 45.24%),14 (0.33),←,
8,"Nicholson, Alistair",26y 184d,96 (49-0-47 51.04%),3 (0.03),←,
28,"Read, Phillip",24y 320d,95 (46-2-47 49.47%),28 (0.29),21 (13-0-8 61.90%),4 (0.19)
43,"Rigoni, Guy",30y 39d,96 (48-0-48 50.00%),31 (0.32),←,
27,"Rivers, Jared",19y 322d,25 (13-0-12 52.00%),,←,
24,"Robertson, Russell",25y 285d,144 (70-0-74 48.61%),220 (1.53),←,
10,"Ward, Daniel",27y 57d,97 (38-0-59 39.18%),25 (0.26),←,
31,"Wheatley, Paul",23y 145d,71 (39-0-32 54.93%),23 (0.32),←,
45,"Whelan, Matthew",24y 296d,88 (42-0-46 47.73%),9 (0.10),←,
34,"White, Jeff",27y 198d,184 (89-0-95 48.37%),81 (0.44),152 (76-0-76 50.00%),63 (0.41)
13,"Yze, Adem",26y 349d,210 (94-0-116 44.76%),154 (0.73),←,
Totals,Totals,24y 314d,2047 (982-3-1062 47.97%),1278 (0.62),,
C,"Daniher, Neale",43y 202d,163 (80-0-83 49.08%),,←,
