Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 68d,113 (73-1-39 65.04%),6 (0.05),95 (66-1-28 70.00%),2 (0.02)
20,"Brogan, Dean",25y 278d,53 (41-0-12 77.36%),22 (0.42),←,
7,"Burgoyne, Peter",26y 232d,154 (92-2-60 60.39%),161 (1.05),←,
8,"Burgoyne, Shaun",21y 332d,66 (53-0-13 80.30%),80 (1.21),←,
9,"Carr, Josh",24y 141d,104 (76-1-27 73.56%),59 (0.57),←,
25,"Cassisi, Domenic",21y 361d,42 (34-0-8 80.95%),16 (0.38),←,
35,"Cornes, Chad",24y 310d,121 (80-1-40 66.53%),110 (0.91),←,
18,"Cornes, Kane",21y 256d,68 (51-0-17 75.00%),28 (0.41),←,
17,"Dew, Stuart",25y 30d,135 (81-2-52 60.74%),207 (1.53),←,
11,"Hardwick, Damien",32y 30d,206 (143-1-62 69.66%),14 (0.07),53 (42-0-11 79.25%),1 (0.02)
38,"James, Roger",28y 332d,136 (85-2-49 63.24%),85 (0.63),←,
29,"Kingsley, Adam",29y 28d,143 (85-2-56 60.14%),32 (0.22),←,
5,"Lade, Brendon",28y 69d,123 (74-2-47 60.98%),98 (0.80),←,
22,"Mahoney, Josh",26y 322d,48 (24-0-24 50.00%),29 (0.60),18 (14-0-4 77.78%),19 (1.06)
3,"Montgomery, Brett",31y 108d,162 (106-2-54 66.05%),96 (0.59),102 (66-1-35 65.20%),42 (0.41)
15,"Pickett, Byron",27y 37d,159 (105-0-54 66.04%),141 (0.89),39 (31-0-8 79.49%),60 (1.54)
6,"Schofield, Jarrad",29y 231d,193 (123-1-69 63.99%),125 (0.65),130 (84-1-45 65.00%),91 (0.70)
28,"Thurstans, Toby",24y 34d,34 (26-0-8 76.47%),25 (0.74),←,
16,"Tredrea, Warren",25y 268d,154 (95-1-58 62.01%),343 (2.23),←,
2,"Wakelin, Darryl",30y 37d,201 (116-1-84 57.96%),12 (0.06),86 (63-0-23 73.26%),4 (0.05)
4,"Wanganeen, Gavin",31y 91d,275 (166-5-104 61.27%),184 (0.67),148 (93-2-53 63.51%),121 (0.82)
21,"Wilson, Michael",27y 301d,135 (75-3-57 56.67%),44 (0.33),←,
Totals,Totals,26y 360d,2825 (1804-27-994 63.86%),1917 (0.68),,
C,"Williams, Mark",46y 27d,142 (91-1-50 64.44%),,←,
