Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",18y 75d,11 (4-0-7 36.36%),9 (0.82),←,
8,"Burns, Ronnie",29y 137d,130 (70-2-58 54.62%),236 (1.82),←,
35,"Chapman, Paul",20y 265d,24 (13-0-11 54.17%),18 (0.75),←,
14,"Clarke, David",22y 74d,74 (35-1-38 47.97%),40 (0.54),←,
11,"Corey, Joel",20y 161d,35 (17-0-18 48.57%),9 (0.26),←,
44,"Enright, Corey",20y 317d,28 (14-0-14 50.00%),8 (0.29),←,
23,"Foster, Daniel",20y 158d,15 (4-1-10 30.00%),,←,
7,"Graham, Ben",28y 268d,169 (97-1-71 57.69%),86 (0.51),←,
2,"Harley, Tom",24y 10d,72 (37-1-34 52.08%),7 (0.10),71 (36-1-34 51.41%),6 (0.08)
20,"Johnson, Steve",19y 24d,7 (4-0-3 57.14%),9 (1.29),←,
9,"Kelly, James",18y 211d,10 (7-0-3 70.00%),2 (0.20),←,
13,"Kilpatrick, Glenn",29y 333d,143 (79-1-63 55.59%),35 (0.24),117 (65-1-51 55.98%),31 (0.26)
1,"King, Steven",23y 248d,119 (59-1-59 50.00%),60 (0.50),←,
18,"Kingsley, Kent",23y 305d,45 (28-0-17 62.22%),82 (1.82),33 (17-0-16 51.52%),72 (2.18)
45,"Ling, Cameron",21y 151d,39 (21-1-17 55.13%),21 (0.54),←,
24,"Lord, Aaron",27y 7d,140 (72-2-66 52.14%),175 (1.25),47 (32-1-14 69.15%),39 (0.83)
39,"Milburn, Darren",25y 104d,99 (47-0-52 47.47%),44 (0.44),←,
21,"Mooney, Cameron",22y 305d,42 (26-0-16 61.90%),28 (0.67),31 (16-0-15 51.61%),26 (0.84)
34,"Rahilly, James",23y 43d,63 (25-1-37 40.48%),11 (0.17),←,
15,"Riccardi, Peter",29y 223d,216 (124-2-90 57.87%),226 (1.05),←,
30,"Scarlett, Matthew",23y 53d,64 (35-0-29 54.69%),7 (0.11),←,
12,"Sholl, Brad",29y 260d,169 (92-2-75 55.03%),46 (0.27),167 (92-2-73 55.69%),46 (0.28)
Totals,Totals,23y 269d,1714 (910-16-788 53.09%),1159 (0.68),,
C,"Thompson, Mark",38y 251d,62 (31-1-30 50.81%),,←,
