Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",12,9,7,19,,,,2.0,1.0,2.0,,3.0,,,,7.0,12.0,2.0,,3.0,,,100.0
29,"Bolton, Shai",3,2,2,5,,,,2.0,,1.0,,2.0,1.0,1.0,,4.0,3.0,,,,1.0,,68.0
35,"Broad, Nathan",8,4,7,15,,,,2.0,1.0,1.0,,4.0,,1.0,,4.0,10.0,1.0,,3.0,,,88.0
40,"Butler, Dan",5,,2,7,,,,4.0,,1.0,1.0,2.0,1.0,2.0,,3.0,5.0,,,,,2.0,73.0
22,"Caddy, Josh",9,4,3,12,1,2.0,,1.0,,1.0,,4.0,,1.0,,4.0,8.0,,3.0,,,1.0,90.0
46,"Castagna, Jason",11,6,5,16,3,3.0,,2.0,,1.0,,1.0,2.0,,,6.0,10.0,,5.0,1.0,,,84.0
9,"Cotchin, Trent",18,2,7,25,1,1.0,,4.0,1.0,5.0,5.0,4.0,3.0,2.0,,9.0,13.0,,,2.0,,,83.0
10,"Edwards, Shane",4,2,15,19,,,,6.0,,1.0,3.0,1.0,,,,9.0,10.0,,,3.0,,1.0,82.0
5,"Ellis, Brandon",14,7,13,27,,,,1.0,4.0,4.0,1.0,2.0,,1.0,,6.0,20.0,,,1.0,2.0,3.0,77.0
32,"Ellis, Corey",8,3,6,14,1,,,3.0,2.0,1.0,,2.0,,,,5.0,8.0,1.0,1.0,1.0,,,72.0
6,"Grigg, Shaun",9,2,8,17,1,,,7.0,1.0,2.0,4.0,1.0,1.0,,,8.0,9.0,,1.0,,,,84.0
2,"Grimes, Dylan",5,3,10,15,,,,,1.0,1.0,,4.0,,1.0,,7.0,6.0,,,,,,80.0
14,"Houli, Bachar",14,4,11,25,,1.0,,2.0,1.0,3.0,1.0,3.0,,1.0,,5.0,19.0,,,1.0,2.0,,72.0
23,"Lambert, Kane",8,2,8,16,,1.0,,5.0,,2.0,3.0,4.0,2.0,1.0,,7.0,9.0,,,1.0,,,89.0
4,"Martin, Dustin",24,5,10,34,1,1.0,,,,7.0,7.0,5.0,4.0,2.0,3.0,16.0,17.0,3.0,2.0,1.0,,,86.0
33,"McIntosh, Kamdyn",11,3,5,16,,1.0,,4.0,2.0,4.0,2.0,2.0,,1.0,,5.0,11.0,,1.0,3.0,,1.0,84.0
26,"Miles, Anthony",7,5,16,23,,,,8.0,1.0,3.0,8.0,3.0,1.0,2.0,,13.0,10.0,,,1.0,,,75.0
25,"Nankervis, Toby",7,1,4,11,3,1.0,10.0,2.0,1.0,1.0,,6.0,2.0,5.0,,5.0,5.0,,1.0,3.0,,,77.0
18,"Rance, Alex",11,8,6,17,,,,6.0,3.0,,,3.0,1.0,1.0,1.0,4.0,12.0,1.0,,9.0,,,98.0
17,"Rioli, Daniel",10,4,6,16,3,1.0,,5.0,,3.0,,1.0,,,,5.0,11.0,1.0,3.0,2.0,1.0,1.0,88.0
47,"Soldo, Ivan",2,1,4,6,,,25.0,4.0,2.0,,1.0,4.0,2.0,3.0,,4.0,2.0,,,1.0,,,68.0
1,"Vlastuin, Nick",12,7,7,19,,,,3.0,2.0,1.0,,2.0,,1.0,,3.0,15.0,1.0,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,84,162,374,14,14.0,35.0,73.0,23.0,45.0,36.0,63.0,20.0,26.0,4.0,139.0,225.0,10.0,17.0,38.0,6.0,9.0,
Opposition,Opposition,203,94,138,341,10,5.0,38.0,59.0,30.0,34.0,30.0,60.0,26.0,20.0,2.0,135.0,200.0,7.0,9.0,36.0,5.0,5.0,
