Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",14,7,5.0,19,,,,2.0,,4.0,,,2.0,,,6.0,13,,,5.0,,,100.0
4,"Ah Chee, Callum",12,7,7.0,19,,,,3.0,4.0,2.0,,2.0,,1.0,,7.0,12,,,,,,75.0
31,"Andrews, Harris",12,6,6.0,18,,,,,4.0,1.0,1.0,1.0,1.0,,,7.0,10,,,6.0,,,96.0
43,"Answerth, Noah",12,7,5.0,17,,,,8.0,2.0,3.0,1.0,3.0,3.0,1.0,,7.0,11,1.0,,2.0,,,79.0
33,"Bailey, Zac",14,4,7.0,21,1.0,1.0,,6.0,2.0,8.0,3.0,1.0,1.0,1.0,,5.0,15,,,,,,84.0
7 ↑,"Berry, Jarrod",9,6,5.0,14,1.0,,,4.0,2.0,4.0,1.0,2.0,,,,4.0,10,,1.0,,,,71.0
13,"Berry, Tom",6,4,4.0,10,1.0,2.0,,5.0,1.0,2.0,,4.0,,1.0,,4.0,8,,1.0,2.0,,,53.0
23,"Cameron, Charlie",8,6,2.0,10,4.0,1.0,,2.0,,2.0,,5.0,,3.0,1.0,3.0,8,1.0,5.0,,,,84.0
18,"Coleman, Keidean",8,6,5.0,13,1.0,,,,,1.0,,3.0,1.0,1.0,,3.0,12,,,2.0,,,79.0
32,"Fort, Darcy",7,2,5.0,12,,1.0,31.0,,1.0,,3.0,,1.0,,,8.0,4,1.0,,4.0,,,87.0
35,"Lester, Ryan",7,2,4.0,11,,,,2.0,3.0,1.0,,2.0,1.0,,,5.0,5,,,12.0,,,76.0
17,"Lyons, Jarryd",16,5,7.0,23,,2.0,,4.0,,5.0,4.0,4.0,2.0,3.0,,6.0,16,,1.0,,,1.0,75.0
11,"McCarthy, Lincoln",7,3,5.0,12,,,,4.0,,2.0,,3.0,,1.0,,5.0,6,,1.0,1.0,,1.0,83.0
6,"McCluggage, Hugh",14,4,12.0,26,4.0,,,10.0,,7.0,3.0,3.0,2.0,1.0,3.0,12.0,14,1.0,,1.0,,3.0,78.0
46,"McInerney, Oscar",5,1,6.0,11,1.0,,27.0,1.0,,3.0,4.0,1.0,,,,7.0,4,1.0,,3.0,,1.0,80.0
25 ↓,"McStay, Daniel",2,2,,2,,,,,,1.0,,1.0,,1.0,,,2,,1.0,1.0,,,21.0
9,"Neale, Lachie",13,6,16.0,29,,,,6.0,1.0,4.0,10.0,1.0,,,2.0,15.0,14,,2.0,1.0,,,82.0
40,"Payne, Jack",6,4,6.0,12,1.0,,,1.0,,4.0,,2.0,,,,4.0,8,1.0,1.0,3.0,,1.0,88.0
20,"Prior, Jaxon",9,4,,9,,,,2.0,,2.0,1.0,,1.0,,,3.0,8,,,3.0,,,71.0
16,"Rayner, Cam",6,3,5.0,11,2.0,2.0,,3.0,,,1.0,1.0,1.0,1.0,,7.0,5,1.0,2.0,,,,85.0
10,"Rich, Daniel",19,8,9.0,28,,,,2.0,4.0,3.0,2.0,1.0,,,,6.0,19,,,2.0,,,80.0
37,"Starcevich, Brandon",14,5,4.0,18,,,,1.0,3.0,2.0,,2.0,2.0,1.0,,8.0,11,1.0,,1.0,,,89.0
15,"Zorko, Dayne",21,10,5.0,26,,,,8.0,,7.0,4.0,1.0,,1.0,,6.0,18,,,,,2.0,82.0
Totals,Totals,241,112,130.0,371,16.0,9.0,58.0,74.0,27.0,68.0,38.0,43.0,18.0,17.0,6.0,138.0,233,8.0,15.0,49.0,,9.0,
Opposition,Opposition,218,107,143.0,361,4.0,6.0,13.0,64.0,50.0,33.0,37.0,65.0,17.0,18.0,,136.0,218,11.0,6.0,38.0,1.0,2.0,
