Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",27y 214d,155 (70-1-84 45.48%),32 (0.21),73 (37-1-35 51.37%),9 (0.12)
24,"Amiss, Jye",19y 314d,14 (8-0-6 57.14%),27 (1.93),←,
41,"Banfield, Bailey",25y 104d,72 (34-1-37 47.92%),41 (0.57),←,
8,"Brayshaw, Andrew",23y 214d,112 (52-1-59 46.88%),40 (0.36),←,
6,"Clark, Jordan",22y 237d,68 (43-1-24 63.97%),19 (0.28),36 (22-1-13 62.50%),4 (0.11)
36,"Cox, Brennan",24y 301d,94 (43-1-50 46.28%),29 (0.31),←,
32,"Frederick, Michael",23y 24d,49 (29-1-19 60.20%),51 (1.04),←,
7,"Fyfe, Nat",31y 265d,215 (113-2-100 53.02%),172 (0.80),←,
23,"Henry, Liam",21y 286d,32 (12-1-19 39.06%),13 (0.41),←,
15,"Hughes, Ethan",28y 185d,93 (39-0-54 41.94%),6 (0.06),←,
9,"Jackson, Luke",21y 254d,64 (43-1-20 67.97%),43 (0.67),12 (6-0-6 50.00%),13 (1.08)
44,"Johnson, Matthew",20y 86d,8 (4-0-4 50.00%),1 (0.13),←,
30,"ODriscoll, Nathan",21y 24d,20 (15-0-5 75.00%),11 (0.55),←,
25,"Pearce, Alex",28y 1d,96 (46-1-49 48.44%),4 (0.04),←,
13,"Ryan, Luke",27y 124d,121 (57-1-63 47.52%),3 (0.02),←,
5,"Schultz, Lachie",25y 192d,79 (39-1-39 50.00%),85 (1.08),←,
3,"Serong, Caleb",22y 121d,70 (37-1-32 53.57%),17 (0.24),←,
1,"Sturt, Sam",23y 29d,9 (4-0-5 44.44%),8 (0.89),←,
39,"Switkowski, Sam",26y 202d,57 (30-0-27 52.63%),36 (0.63),←,
35,"Treacy, Josh",20y 310d,25 (16-0-9 64.00%),22 (0.88),←,
31,"Walker, Brandon",20y 236d,40 (25-1-14 63.75%),1 (0.03),←,
10,"Walters, Michael",32y 154d,212 (107-2-103 50.94%),333 (1.57),←,
26,"Young, Hayden",22y 60d,47 (25-1-21 54.26%),2 (0.04),←,
Totals,Totals,24y 139d,1752 (891-18-843 50.86%),996 (0.57),,
C,"Longmuir, Justin",42y 140d,73 (37-1-35 51.37%),,←,
