Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Caddy, Nate",8,5,2,10,2,1.0,,1.0,1.0,3.0,,1.0,,1.0,,5.0,5.0,3.0,2.0,3.0,1.0,,85.0
6,"Caldwell, Jye",16,4,14,30,1,,,8.0,2.0,4.0,10.0,4.0,2.0,,,15.0,16.0,,,,,2.0,79.0
36,"Clarke, Angus",5,3,6,11,,,,3.0,3.0,2.0,1.0,2.0,,2.0,,4.0,8.0,,,,,1.0,79.0
44,"Day-Wicks, Archer",4,2,5,9,,,,4.0,,,,2.0,,1.0,,4.0,6.0,,,,,,66.0
22,"Durham, Sam",2,1,6,8,1,,,2.0,,1.0,,1.0,1.0,1.0,,3.0,5.0,,1.0,2.0,,1.0,76.0
28,"Duursma, Xavier",7,4,5,12,,,,3.0,2.0,2.0,2.0,2.0,,1.0,,5.0,8.0,1.0,,1.0,,,78.0
17,"Goldstein, Todd",3,1,5,8,1,,39.0,,1.0,1.0,3.0,1.0,1.0,1.0,,5.0,3.0,,1.0,1.0,,,77.0
11,"Gresham, Jade",9,7,4,13,1,1.0,,1.0,,2.0,,2.0,,1.0,,5.0,9.0,,3.0,,,1.0,77.0
35,"Guelfi, Matt",3,3,7,10,,,,4.0,,1.0,1.0,1.0,1.0,,,6.0,4.0,1.0,,,,1.0,87.0
8,"Hobbs, Ben",12,3,7,19,,,,1.0,2.0,3.0,2.0,2.0,1.0,,,5.0,14.0,,1.0,,,1.0,74.0
40 ↓,"Johnson, Zak",5,1,6,11,,,,1.0,4.0,1.0,,2.0,,,,5.0,5.0,,,,2.0,,64.0
10,"Kako, Isaac",6,2,5,11,,1.0,,2.0,,3.0,,2.0,1.0,1.0,,7.0,6.0,,1.0,1.0,1.0,,76.0
15,"Laverde, Jayden",7,7,8,15,,,,2.0,3.0,,,2.0,1.0,1.0,,6.0,10.0,2.0,,9.0,,,100.0
37,"Martin, Nic",16,7,13,29,2,,,2.0,4.0,3.0,4.0,3.0,1.0,,,12.0,18.0,2.0,,3.0,1.0,,90.0
1,"McGrath, Andrew",4,1,11,15,,,,1.0,4.0,,,1.0,,,,4.0,12.0,,,2.0,,,88.0
7,"Merrett, Zach",17,4,11,28,,,,2.0,8.0,1.0,2.0,2.0,1.0,,,7.0,16.0,,,3.0,,,93.0
16,"Perkins, Archie",7,1,8,15,,,,1.0,2.0,1.0,2.0,6.0,,1.0,,5.0,10.0,,,,,,74.0
25,"Prior, Jaxon",5,2,9,14,,,,,3.0,1.0,1.0,1.0,,,,5.0,8.0,,,3.0,,,85.0
27,"Redman, Mason",18,3,8,26,,,,2.0,5.0,2.0,,4.0,,1.0,,4.0,18.0,,,6.0,,1.0,92.0
21,"Roberts, Archie",12,8,8,20,,1.0,,1.0,3.0,3.0,2.0,3.0,1.0,2.0,,4.0,18.0,,1.0,5.0,,,81.0
12,"Setterfield, Will",10,2,13,23,1,,,7.0,,4.0,4.0,5.0,1.0,2.0,,9.0,15.0,,1.0,1.0,,,76.0
5 ↑,"Tsatas, Elijah",3,,3,6,,,,1.0,,1.0,2.0,,,,,2.0,3.0,,,,,,16.0
20,"Wright, Peter",10,6,5,15,2,1.0,8.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,,8.0,7.0,2.0,2.0,2.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,77,169,358,11,6.0,47.0,51.0,48.0,42.0,37.0,52.0,14.0,17.0,,135.0,224.0,11.0,13.0,42.0,5.0,9.0,
Opposition,Opposition,252,136,146,398,13,12.0,33.0,55.0,32.0,62.0,31.0,50.0,17.0,14.0,6.0,131.0,264.0,11.0,15.0,47.0,5.0,11.0,
