Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Bond, Chris",24y 123d,28 (10-0-18 35.71%),11 (0.39),6 (2-0-4 33.33%),3 (0.50)
21,"Bulluss, Paul",23y 126d,9 (3-0-6 33.33%),3 (0.33),←,
9,"Campbell, Wayne",20y 248d,42 (13-0-29 30.95%),30 (0.71),←,
30,"Free, Tony",23y 336d,98 (30-0-68 30.61%),29 (0.30),←,
25,"Gale, Brendon",24y 315d,68 (21-0-47 30.88%),55 (0.81),←,
36,"Herman, Ian",27y 230d,60 (29-1-30 49.17%),45 (0.75),12 (2-0-10 16.67%),6 (0.50)
11,"Hernaman, Wayne",21y 14d,9 (3-0-6 33.33%),6 (0.67),←,
34,"Hogg, Jeff",26y 226d,133 (40-0-93 30.08%),280 (2.11),←,
31,"Howat, John",22y 318d,29 (13-0-16 44.83%),10 (0.34),9 (3-0-6 33.33%),
48,"Kellaway, Duncan",20y 101d,4 (2-0-2 50.00%),,←,
33,"Knights, Matthew",22y 236d,98 (29-0-69 29.59%),72 (0.73),←,
4,"Lambert, Craig",24y 236d,112 (32-0-80 28.57%),51 (0.46),←,
5,"Lennon, Bruce",22y 179d,20 (5-0-15 25.00%),3 (0.15),←,
26,"Leys, Brian",25y 111d,92 (30-0-62 32.61%),17 (0.18),←,
27,"Maxfield, Stuart",21y 50d,38 (9-0-29 23.68%),23 (0.61),←,
6,"Naish, Chris",21y 244d,55 (15-0-40 27.27%),83 (1.51),←,
12,"Richardson, Matthew",18y 71d,4 (2-0-2 50.00%),8 (2.00),←,
24,"Schaefer, Robert",21y 104d,8 (3-0-5 37.50%),2 (0.25),←,
32,"Steele, Stuart",21y 62d,2 (1-0-1 50.00%),,←,
20,"Young, Barry",22y 337d,47 (18-0-29 38.30%),23 (0.49),←,
Totals,Totals,22y 311d,956 (308-1-647 32.22%),751 (0.79),,
C,"Northey, John",49y 334d,198 (99-1-98 50.25%),,9 (3-0-6 33.33%),
