Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Leon",9,3,2,11,,,,1.0,,,,,2.0,1.0,,,,,,,,,
16,"Croft, Matthew",13,4,3,16,3,1.0,,,,,,,2.0,1.0,,,,,,,,,
14,"Darcy, Luke",7,4,2,9,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
21,"Dent, Matthew",8,2,7,15,,,,1.0,,,,,1.0,,,,,,,,,,
28,"Dimattina, Paul",8,1,9,17,,,1.0,,,,,,2.0,,,,,,,,,,
32,"Ellis, Craig",8,3,4,12,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,
3,"Grant, Chris",15,8,5,20,2,1.0,,1.0,,,,,3.0,2.0,1.0,,,,,,,,
37,"Hargraves, Daniel",7,5,,7,2,,,,,,,,,1.0,,,,,,,,,
9,"Hudson, Paul",13,4,5,18,3,2.0,,,,,,,,1.0,,,,,,,,,
6,"Johnson, Brad",10,4,8,18,,,,2.0,,,,,,1.0,,,,,,,,,
2,"Kolyniuk, Steven",5,2,2,7,,1.0,,2.0,,,,,,,,,,,,,,,
35,"Kretiuk, Steven",8,2,2,10,,,,,,,,,2.0,1.0,,,,,,,,,
39,"Liberatore, Tony",7,,12,19,,,,3.0,,,,,3.0,,,,,,,,,,
1,"Minton-Connell, Simon",3,2,,3,2,1.0,,,,,,,1.0,,,,,,,,,,
10,"Montgomery, Brett",8,6,2,10,1,1.0,,3.0,,,,,,1.0,,,,,,,,,
36,"Romero, Jose",14,1,8,22,,,,1.0,,,,,3.0,1.0,,,,,,,,,
5,"Smith, Rohan",16,3,8,24,,,,1.0,,,,,,,,,,,,,,,
8,"Southern, Daniel",4,4,4,8,,,,2.0,,,,,,,,,,,,,,,
7,"West, Scott",16,,6,22,,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
24,"Wira, Brad",8,3,6,14,,,,,,,,,1.0,,,,,,,,,,
15,"Wynd, Scott",2,3,10,12,,,17.0,3.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,64,105,294,13,13.0,20.0,22.0,,,,,24.0,17.0,1.0,,,,,,,,
Opposition,Opposition,182,100,110,292,15,7.0,20.0,36.0,,,,,17.0,24.0,5.0,,,,,,,,
