Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",28y 261d,150 (92-1-57 61.67%),245 (1.63),←,
9,"Cockatoo-Collins, Che",21y 64d,36 (20-3-13 59.72%),50 (1.39),←,
36,"Cummings, Scott",22y 111d,29 (17-2-10 62.07%),62 (2.14),←,
7,"Daniher, Chris",30y 38d,95 (53-4-38 57.89%),26 (0.27),←,
38,"Denham, Sean",27y 9d,126 (72-4-50 58.73%),52 (0.41),82 (48-4-30 60.98%),31 (0.38)
22,"Doolan, Ben",23y 119d,55 (24-3-28 46.36%),8 (0.15),30 (17-2-11 60.00%),4 (0.13)
31,"Fletcher, Dustin",21y 1d,59 (37-3-19 65.25%),8 (0.14),←,
30,"Fraser, Mark",25y 94d,55 (30-2-23 56.36%),24 (0.44),10 (4-2-4 50.00%),1 (0.10)
29,"Grenvold, David",30y 63d,112 (72-3-37 65.63%),18 (0.16),←,
1,"Harvey, Mark",30y 332d,182 (119-3-60 66.21%),165 (0.91),←,
5,"Hird, James",23y 94d,71 (41-4-26 60.56%),118 (1.66),←,
13,"Long, Michael",26y 220d,126 (83-2-41 66.67%),99 (0.79),←,
25,"Lucas, Scott",18y 130d,2 (1-0-1 50.00%),,←,
2,"Mercuri, Mark",22y 77d,64 (39-3-22 63.28%),89 (1.39),←,
24,"Misiti, Joe",21y 181d,70 (41-4-25 61.43%),31 (0.44),←,
3,"OConnor, Ryan",21y 316d,29 (16-3-10 60.34%),24 (0.83),←,
10,"ODonnell, Gary",30y 362d,188 (114-4-70 61.70%),71 (0.38),←,
15,"Prior, Michael",22y 245d,15 (7-1-7 50.00%),5 (0.33),←,
19,"Somerville, Peter",27y 305d,107 (64-3-40 61.21%),84 (0.79),←,
12,"Symons, Michael",24y 235d,66 (39-3-24 61.36%),70 (1.06),←,
6,"Wellman, Sean",21y 231d,38 (14-2-22 39.47%),9 (0.24),4 (1-1-2 37.50%),
Totals,Totals,24y 305d,1675 (995-57-623 59.40%),1258 (0.75),,
C,"Sheedy, Kevin",48y 136d,360 (230-5-125 64.58%),,←,
