Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",27y 13d,99 (52-1-46 53.03%),39 (0.39),←,
16,"Bradley, Kepler",20y 154d,27 (9-0-18 33.33%),7 (0.26),←,
17,"Camporeale, Scott",30y 248d,236 (116-0-120 49.15%),201 (0.85),3 (1-0-2 33.33%),1 (0.33)
31,"Fletcher, Dustin",30y 344d,244 (161-3-80 66.60%),60 (0.25),←,
26,"Heffernan, Chris",27y 77d,147 (86-1-60 58.84%),51 (0.35),100 (68-1-31 68.50%),41 (0.41)
5,"Hird, James",33y 71d,224 (136-5-83 61.83%),318 (1.42),←,
14,"Johnson, Jason",28y 81d,154 (96-1-57 62.66%),92 (0.60),←,
1,"Johnson, Mark",27y 328d,155 (100-1-54 64.84%),78 (0.50),←,
18,"Lloyd, Matthew",28y,212 (128-2-82 60.85%),767 (3.62),←,
42,"Lovett-Murray, Nathan",23y 149d,40 (18-0-22 45.00%),28 (0.70),←,
13,"Lovett, Andrew",23y 156d,23 (9-0-14 39.13%),28 (1.22),←,
25,"Lucas, Scott",28y 107d,206 (124-1-81 60.44%),310 (1.50),←,
33,"McPhee, Adam",23y 192d,87 (37-0-50 42.53%),43 (0.49),62 (31-0-31 50.00%),34 (0.55)
10,"McVeigh, Mark",25y 80d,123 (69-1-53 56.50%),47 (0.38),←,
6,"Monfries, Angus",19y 87d,15 (5-0-10 33.33%),17 (1.13),←,
30,"Ryder, Paddy",18y 33d,3 (1-0-2 33.33%),1 (0.33),←,
20,"Slattery, Henry",20y 84d,7 (3-0-4 42.86%),2 (0.29),←,
7,"Solomon, Dean",26y 97d,141 (91-0-50 64.54%),52 (0.37),←,
24,"Stanton, Brent",19y 350d,37 (14-0-23 37.84%),20 (0.54),←,
4,"Watson, Jobe",21y 67d,16 (8-0-8 50.00%),8 (0.50),←,
12,"Welsh, Andrew",23y 64d,83 (40-1-42 48.80%),8 (0.10),←,
8,"Winderlich, Jason",21y 188d,23 (9-0-14 39.13%),7 (0.30),←,
Totals,Totals,24y 318d,2302 (1312-17-973 56.99%),2184 (0.95),,
C,"Sheedy, Kevin",58y 113d,594 (374-6-214 63.47%),,←,
