Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Febey, Matthew",23y 283d,17 (7-0-10 41.18%),10 (0.59),←,
21,"Febey, Steven",23y 283d,97 (54-0-43 55.67%),16 (0.16),←,
24,"Gilbert, Phil",23y 195d,7 (3-0-4 42.86%),,←,
14,"Grinter, Rod",28y 3d,116 (62-1-53 53.88%),37 (0.32),←,
30,"Hopgood, Paul",19y 312d,6 (3-0-3 50.00%),1 (0.17),←,
13,"Jakovich, Allen",25y 69d,28 (14-0-14 50.00%),121 (4.32),←,
7,"Kowal, Darren",20y 345d,9 (4-0-5 44.44%),7 (0.78),←,
16,"Lovell, Andy",22y 305d,68 (31-1-36 46.32%),81 (1.19),←,
17,"Lovett, Brett",27y 9d,151 (86-1-64 57.28%),19 (0.13),←,
6,"Lovett, Glenn",23y 310d,56 (24-0-32 42.86%),30 (0.54),←,
3,"Lyon, Garry",25y 258d,137 (81-1-55 59.49%),188 (1.37),←,
28,"Molloy, Glenn",21y 258d,1 (0-0-1 0.00%),1 (1.00),←,
38,"Neitz, David",18y 127d,9 (3-0-6 33.33%),12 (1.33),←,
29,"Obst, Andrew",28y 283d,61 (33-0-28 54.10%),31 (0.51),←,
41,"Rohde, Peter",28y 191d,130 (77-1-52 59.62%),12 (0.09),84 (43-1-40 51.79%),6 (0.07)
5,"Schwarz, David",20y 309d,37 (12-1-24 33.78%),32 (0.86),←,
18,"Stretch, Steven",29y 144d,155 (84-1-70 54.52%),61 (0.39),←,
11,"Stynes, Jim",27y 36d,142 (81-1-60 57.39%),95 (0.67),←,
2,"Tingay, Stephen",22y 289d,66 (37-0-29 56.06%),32 (0.48),←,
12,"Viney, Todd",27y 60d,107 (54-1-52 50.93%),49 (0.46),←,
Totals,Totals,24y 167d,1400 (750-9-641 53.57%),835 (0.60),,
C,"Balme, Neil",41y 134d,9 (3-0-6 33.33%),,←,
