Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",9,5,4,13,,,,1.0,2.0,1.0,,1.0,,,,3.0,10.0,,,1.0,2.0,,79.0
37,"Chandler, Kade",3,1,8,11,1,,,2.0,,1.0,,1.0,,1.0,,3.0,9.0,,,3.0,,,81.0
31,"Fritsch, Bayley",7,3,2,9,3,,,1.0,,,,,1.0,,,5.0,5.0,1.0,2.0,,,,90.0
15,"Langdon, Ed",15,8,16,31,1,,,,3.0,2.0,4.0,6.0,1.0,3.0,1.0,13.0,18.0,,,1.0,,,100.0
8,"Lever, Jake",12,7,4,16,,,,1.0,6.0,2.0,,1.0,2.0,,,5.0,9.0,,,5.0,,,90.0
1,"May, Steven",19,6,5,24,,,,2.0,9.0,,,2.0,1.0,1.0,,5.0,14.0,,,10.0,,,91.0
25,"McDonald, Tom",12,3,3,15,,,,1.0,6.0,,,1.0,,1.0,,4.0,8.0,1.0,,7.0,,,96.0
4,"McVee, Judd",15,5,8,23,,,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,11.0,9.0,1.0,,4.0,,,80.0
18,"Melksham, Jake",7,4,5,12,2,1.0,,3.0,,4.0,,2.0,1.0,1.0,,5.0,7.0,1.0,2.0,1.0,,3.0,79.0
45 ↓,"Moniz-Wakefield, Andy",6,3,4,10,,,,5.0,1.0,2.0,,2.0,,,,4.0,7.0,,,2.0,,1.0,62.0
30,"Neal-Bullen, Alex",14,2,11,25,,,,2.0,2.0,2.0,6.0,2.0,1.0,,,10.0,10.0,,,1.0,,1.0,85.0
13,"Oliver, Clayton",15,8,10,25,,1.0,,3.0,,5.0,2.0,4.0,,1.0,,9.0,15.0,,,,,,75.0
35,"Petty, Harry",3,2,3,6,,,10.0,5.0,1.0,,,4.0,2.0,3.0,,4.0,2.0,,,3.0,,1.0,84.0
36,"Pickett, Kysaiah",13,1,2,15,2,,,3.0,,6.0,6.0,3.0,,1.0,,8.0,5.0,,1.0,1.0,,1.0,77.0
24,"Rivers, Trent",15,8,14,29,,1.0,,7.0,2.0,5.0,8.0,7.0,,,3.0,13.0,14.0,,,,,1.0,67.0
3,"Salem, Christian",12,4,3,15,,,,2.0,2.0,2.0,2.0,5.0,,2.0,,3.0,9.0,,,2.0,,,85.0
32,"Sparrow, Tom",10,4,2,12,,1.0,,2.0,2.0,2.0,1.0,2.0,,,,4.0,8.0,,,,,,77.0
39,"Tholstrup, Koltyn",9,,5,14,,,,7.0,1.0,4.0,5.0,3.0,1.0,1.0,,8.0,5.0,,,1.0,,2.0,80.0
42,"Turner, Daniel",5,4,3,8,3,,,3.0,,2.0,,1.0,1.0,1.0,,3.0,5.0,,3.0,2.0,,,68.0
2,"van Rooyen, Jacob",7,3,6,13,,,17.0,1.0,2.0,,1.0,2.0,,1.0,,8.0,7.0,,,6.0,,,80.0
7,"Viney, Jack",11,,9,20,,,,3.0,1.0,3.0,5.0,3.0,1.0,,,8.0,13.0,,,2.0,,1.0,74.0
6,"Windsor, Caleb",15,1,3,18,1,,,1.0,1.0,5.0,3.0,1.0,,,,6.0,10.0,,,,1.0,1.0,83.0
40 ↑,"Woewodin, Taj",1,1,1,2,,,,,1.0,,,1.0,,1.0,,,2.0,,,1.0,,,17.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,235,83,131,366,13,6.0,27.0,56.0,45.0,49.0,44.0,57.0,14.0,19.0,4.0,142.0,201.0,4.0,8.0,53.0,3.0,12.0,
Opposition,Opposition,250,101,161,411,10,7.0,43.0,70.0,35.0,56.0,32.0,67.0,19.0,14.0,2.0,135.0,258.0,7.0,13.0,46.0,3.0,6.0,
