St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",29y 15d,165 (83-2-80 50.91%),34 (0.21),←,
14,"Ball, Luke",25y 12d,133 (83-0-50 62.41%),57 (0.43),←,
27,"Blake, Jason",28y 83d,147 (78-2-67 53.74%),33 (0.22),←,
16,"Clarke, Raphael",23y 255d,45 (29-0-16 64.44%),6 (0.13),←,
26,"Dal Santo, Nick",25y 104d,155 (89-2-64 58.06%),79 (0.51),←,
43,"Dawson, Zac",23y 104d,25 (15-0-10 60.00%),1 (0.04),11 (11-0-0 100.00%),1 (0.09)
25,"Fisher, Sam",26y 331d,107 (68-1-38 64.02%),9 (0.08),←,
42,"Geary, Jarryn",20y 348d,21 (16-0-5 76.19%),6 (0.29),←,
18,"Goddard, Brendon",24y 17d,124 (78-0-46 62.90%),51 (0.41),←,
1,"Gram, Jason",25y 40d,87 (53-1-33 61.49%),45 (0.52),85 (52-1-32 61.76%),45 (0.53)
33,"Gwilt, James",22y 299d,37 (25-0-12 67.57%),11 (0.30),←,
7,"Hayes, Lenny",29y 143d,202 (96-3-103 48.27%),70 (0.35),←,
8,"Hudghton, Max",32y 277d,228 (105-3-120 46.71%),14 (0.06),←,
38,"Jones, Clinton",25y 124d,37 (27-1-9 74.32%),13 (0.35),←,
2,"King, Steven",30y 196d,224 (121-2-101 54.46%),82 (0.37),31 (22-0-9 70.97%),7 (0.23)
23,"Koschitzke, Justin",26y 259d,129 (70-1-58 54.65%),150 (1.16),←,
5,"McEvoy, Ben",19y 330d,3 (3-0-0 100.00%),,←,
32,"McQualter, Andrew",22y 362d,46 (29-0-17 63.04%),16 (0.35),←,
11,"Montagna, Leigh",25y 216d,109 (68-1-40 62.84%),66 (0.61),←,
22,"Ray, Farren",23y 75d,86 (46-1-39 54.07%),34 (0.40),11 (11-0-0 100.00%),2 (0.18)
12,"Riewoldt, Nick",26y 232d,169 (91-2-76 54.44%),355 (2.10),←,
13,"Schneider, Adam",25y 25d,128 (81-1-46 63.67%),142 (1.11),30 (21-0-9 70.00%),43 (1.43)
Totals,Totals,25y 208d,2407 (1354-23-1030 56.25%),1274 (0.53),,
C,"Lyon, Ross",42y 210d,58 (36-1-21 62.93%),,←,
