0,1,2,3,4,5,6
←,"Round: 22 Venue: M.C.G. Date: Fri, 28-Aug-1998 7:40 PM Attendance: 68050","Round: 22 Venue: M.C.G. Date: Fri, 28-Aug-1998 7:40 PM Attendance: 68050","Round: 22 Venue: M.C.G. Date: Fri, 28-Aug-1998 7:40 PM Attendance: 68050","Round: 22 Venue: M.C.G. Date: Fri, 28-Aug-1998 7:40 PM Attendance: 68050","Round: 22 Venue: M.C.G. Date: Fri, 28-Aug-1998 7:40 PM Attendance: 68050",→
←,North Melbourne,2.3.15,5.4.34,10.8.68,17.11.113,→
←,Western Bulldogs,4.6.30,8.8.56,11.10.76,16.12.108,→
←,Qrt margin,WB by 15,WB by 22,WB by 8,NM by 5,→
←,Qrt scores,WB 30-15,WB 26-19,NM 34-20,NM 45-32,→
←,Field umpires,"Darren Goldspink (176), Martin Ellis (42), Bryan Sheehan (261)","Darren Goldspink (176), Martin Ellis (42), Bryan Sheehan (261)","Darren Goldspink (176), Martin Ellis (42), Bryan Sheehan (261)","Darren Goldspink (176), Martin Ellis (42), Bryan Sheehan (261)",→
