St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",7,5,10,17,,,,2.0,,1.0,,1.0,,1.0,,4.0,13.0,,,3.0,,,90.0
14,"Ball, Luke",6,1,13,19,,,,4.0,1.0,2.0,7.0,3.0,,,,10.0,10.0,,,2.0,,,69.0
27,"Blake, Jason",7,6,7,14,,,,,1.0,,1.0,2.0,,2.0,,2.0,11.0,,,2.0,1.0,,89.0
16,"Clarke, Raphael",6,5,9,15,,,,3.0,3.0,2.0,,1.0,,,,2.0,13.0,,,5.0,1.0,1.0,73.0
26,"Dal Santo, Nick",15,5,16,31,,1.0,,5.0,3.0,4.0,5.0,2.0,1.0,,,10.0,19.0,,,2.0,1.0,,88.0
43,"Dawson, Zac",12,9,7,19,,,,3.0,,1.0,1.0,,,,,4.0,15.0,1.0,,2.0,,,100.0
25,"Fisher, Sam",18,9,7,25,,,,,1.0,1.0,2.0,1.0,,,,5.0,20.0,,,3.0,,,100.0
15,"Gardiner, Michael",3,3,4,7,,,13.0,,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,5.0,,,,,,65.0
42,"Geary, Jarryn",13,4,9,22,1,,,4.0,,4.0,1.0,2.0,1.0,,,5.0,17.0,,,1.0,,,72.0
19,"Gilbert, Sam",10,8,2,12,,,,2.0,3.0,4.0,,1.0,,,,1.0,11.0,1.0,,1.0,3.0,,88.0
18,"Goddard, Brendon",15,10,16,31,2,,,4.0,1.0,2.0,2.0,6.0,,1.0,,9.0,22.0,2.0,2.0,2.0,,,86.0
1,"Gram, Jason",11,8,8,19,,1.0,,1.0,3.0,3.0,1.0,1.0,,,,2.0,18.0,,1.0,,3.0,1.0,83.0
33,"Gwilt, James",5,6,6,11,1,1.0,,1.0,,2.0,,1.0,,1.0,,3.0,7.0,1.0,3.0,,,1.0,77.0
7,"Hayes, Lenny",16,6,19,35,,,1.0,4.0,1.0,7.0,6.0,1.0,1.0,1.0,3.0,11.0,24.0,,,,,1.0,80.0
38,"Jones, Clinton",10,,8,18,,1.0,,4.0,1.0,3.0,,2.0,,,,4.0,14.0,,,1.0,1.0,1.0,76.0
2,"King, Steven",5,3,5,10,,,7.0,2.0,1.0,,1.0,1.0,1.0,1.0,,4.0,6.0,1.0,,3.0,,,51.0
23,"Koschitzke, Justin",5,1,3,8,1,,,1.0,,,,1.0,4.0,,,7.0,1.0,,,2.0,,,89.0
32,"McQualter, Andrew",5,2,11,16,1,1.0,,3.0,2.0,,1.0,,,,,6.0,10.0,,,1.0,,1.0,88.0
11,"Montagna, Leigh",16,5,15,31,,3.0,,13.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,11.0,21.0,,2.0,3.0,2.0,2.0,85.0
22,"Ray, Farren",13,5,14,27,1,1.0,,3.0,2.0,5.0,1.0,3.0,2.0,1.0,,11.0,18.0,1.0,,,7.0,,87.0
12,"Riewoldt, Nick",13,10,7,20,4,1.0,1.0,,,3.0,,2.0,1.0,,1.0,8.0,12.0,3.0,5.0,,,,86.0
13,"Schneider, Adam",5,4,9,14,,1.0,,4.0,,2.0,1.0,,,,,2.0,12.0,,,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,115,205,421,11,17.0,22.0,63.0,27.0,49.0,35.0,36.0,13.0,10.0,6.0,124.0,299.0,10.0,13.0,33.0,19.0,8.0,
Opposition,Opposition,182,102,204,386,6,10.0,44.0,62.0,33.0,33.0,21.0,51.0,10.0,13.0,,117.0,263.0,12.0,5.0,45.0,7.0,4.0,
