Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",21y 213d,41 (20-0-21 48.78%),20 (0.49),←,
21,"Bell, Daniel",20y 122d,14 (8-0-6 57.14%),,←,
3,"Bizzell, Clint",29y 46d,153 (66-1-86 43.46%),79 (0.52),78 (34-0-44 43.59%),7 (0.09)
25,"Brown, Nathan",28y 364d,115 (56-0-59 48.70%),29 (0.25),←,
36,"Davey, Aaron",22y 64d,39 (22-0-17 56.41%),55 (1.41),←,
35,"Ferguson, Ryan",23y 318d,34 (15-0-19 44.12%),4 (0.12),←,
30,"Godfrey, Simon",24y 299d,69 (31-0-38 44.93%),12 (0.17),←,
4,"Holland, Ben",28y 95d,160 (81-0-79 50.63%),160 (1.00),35 (19-0-16 54.29%),36 (1.03)
16,"Johnstone, Travis",25y 27d,120 (58-0-62 48.33%),93 (0.77),←,
5,"McLean, Brock",19y 155d,26 (15-0-11 57.69%),11 (0.42),←,
7,"Miller, Brad",22y 38d,58 (28-0-30 48.28%),20 (0.34),←,
22,"Moloney, Brent",21y 197d,41 (21-1-19 52.44%),8 (0.20),18 (9-0-9 50.00%),2 (0.11)
44,"Motlop, Shannon",26y 360d,58 (31-1-26 54.31%),35 (0.60),4 (2-0-2 50.00%),4 (1.00)
9,"Neitz, David",30y 203d,263 (123-0-140 46.77%),533 (2.03),←,
8,"Nicholson, Alistair",27y 162d,107 (55-0-52 51.40%),3 (0.03),←,
28,"Read, Phillip",25y 297d,102 (48-2-52 48.04%),31 (0.30),28 (15-0-13 53.57%),7 (0.25)
43,"Rigoni, Guy",31y 17d,104 (53-0-51 50.96%),34 (0.33),←,
24,"Robertson, Russell",26y 262d,164 (80-0-84 48.78%),279 (1.70),←,
31,"Wheatley, Paul",24y 123d,89 (48-0-41 53.93%),24 (0.27),←,
45,"Whelan, Matthew",25y 273d,102 (50-0-52 49.02%),10 (0.10),←,
34,"White, Jeff",28y 175d,204 (99-0-105 48.53%),86 (0.42),172 (86-0-86 50.00%),68 (0.40)
13,"Yze, Adem",27y 326d,230 (104-0-126 45.22%),191 (0.83),←,
Totals,Totals,25y 205d,2293 (1112-5-1176 48.50%),1717 (0.75),,
C,"Daniher, Neale",44y 179d,183 (90-0-93 49.18%),,←,
