Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
28,"Bell, Tom",22y 276d,17 (10-0-7 58.82%),8 (0.47),←,
35,"Curnow, Ed",24y 129d,52 (31-1-20 60.58%),11 (0.21),←,
46,"Ellard, David",25y 3d,41 (21-0-20 51.22%),24 (0.59),←,
33,"Everitt, Andrejs",25y 3d,80 (51-3-26 65.63%),33 (0.41),1 (0-0-1 0.00%),1 (1.00)
38,"Garlett, Jeff",24y 225d,99 (54-1-44 55.05%),172 (1.74),←,
4,"Gibbs, Bryce",25y 1d,156 (73-1-82 47.12%),82 (0.53),←,
23,"Henderson, Lachie",24y 92d,85 (41-1-43 48.82%),60 (0.71),70 (33-1-36 47.86%),57 (0.81)
40,"Jamison, Michael",27y 278d,112 (53-1-58 47.77%),1 (0.01),←,
8,"Kreuzer, Matthew",24y 307d,106 (55-0-51 51.89%),56 (0.53),←,
26,"McInnes, Andrew",21y 361d,17 (10-0-7 58.82%),1 (0.06),←,
14,"McLean, Brock",28y 5d,142 (59-1-82 41.90%),67 (0.47),48 (22-0-26 45.83%),28 (0.58)
2,"Menzel, Troy",19y 175d,8 (5-0-3 62.50%),8 (1.00),←,
3,"Murphy, Marc",26y 240d,166 (76-1-89 46.08%),133 (0.80),←,
12,"Robinson, Mitch",24y 282d,89 (48-1-40 54.49%),52 (0.58),←,
6,"Simpson, Kade",29y 315d,201 (84-2-115 42.29%),117 (0.58),←,
39,"Thomas, Dale",26y 268d,158 (103-2-53 65.82%),122 (0.77),1 (0-0-1 0.00%),1 (1.00)
42,"Tuohy, Zach",24y 96d,55 (30-0-25 54.55%),21 (0.38),←,
30,"Waite, Jarrad",31y 40d,169 (61-3-105 36.98%),225 (1.33),←,
1,"Walker, Andrew",27y 302d,166 (63-3-100 38.86%),116 (0.70),←,
11,"Warnock, Robert",27y 56d,71 (36-1-34 51.41%),13 (0.18),50 (26-1-23 53.00%),9 (0.18)
10,"Watson, Matthew",21y 243d,17 (7-0-10 41.18%),2 (0.12),←,
13,"Yarran, Chris",23y 87d,85 (41-1-43 48.82%),67 (0.79),←,
Totals,Totals,25y 106d,2092 (1012-23-1057 48.37%),1391 (0.66),,
C,"Malthouse, Mick",60y 211d,689 (398-6-285 58.20%),,25 (12-0-13 48.00%),
