Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",11,8,8,19,,,,2.0,6.0,2.0,4.0,2.0,2.0,,,9.0,11.0,,,4.0,3.0,,
38,"Baird, John",9,6,4,13,2,1.0,,4.0,1.0,4.0,1.0,,,,,6.0,7.0,2.0,2.0,1.0,1.0,,
22,"Burton, Matthew",6,8,10,16,1,,35.0,1.0,,2.0,1.0,1.0,,1.0,1.0,6.0,10.0,1.0,2.0,3.0,1.0,,
2,"Colbert, Leigh",6,5,5,11,,,,1.0,3.0,1.0,,1.0,,1.0,,1.0,10.0,,,2.0,3.0,,
6,"Grant, Shannon",4,1,,4,,,,3.0,,1.0,,1.0,1.0,,,1.0,3.0,,,1.0,,,
39,"Harding, Leigh",10,4,4,14,4,2.0,,2.0,,3.0,,2.0,1.0,,3.0,7.0,7.0,,3.0,4.0,1.0,,
29,"Harvey, Brent",22,4,4,26,1,,,2.0,5.0,3.0,,,2.0,,,8.0,15.0,1.0,,4.0,7.0,,
34,"King, David",12,6,1,13,1,,,2.0,3.0,6.0,1.0,2.0,1.0,2.0,,4.0,9.0,1.0,,,4.0,,
35,"Makepeace, Troy",12,5,5,17,,,,2.0,7.0,1.0,1.0,,1.0,,,8.0,9.0,,,2.0,4.0,,
4,"Martyn, Mick",6,2,1,7,,,,,4.0,,,1.0,,,,3.0,4.0,,,2.0,,,
32,"Morrell, Digby",9,6,4,13,1,,,2.0,,8.0,,,,,2.0,5.0,7.0,1.0,1.0,5.0,,,
20,"Petrie, Drew",6,5,1,7,3,2.0,5.0,5.0,,1.0,,1.0,,1.0,,6.0,2.0,3.0,5.0,1.0,,,
28,"Pickett, Byron",8,5,2,10,,,,1.0,,5.0,2.0,4.0,,3.0,,3.0,6.0,,,2.0,3.0,,
17,"Porter, Mark",3,2,3,6,1,,6.0,3.0,,,,,,,,4.0,2.0,2.0,1.0,,,,
3,"Rawlings, Brady",7,2,2,9,2,,,4.0,,1.0,1.0,3.0,,1.0,,3.0,6.0,,1.0,,,,
30,"Robbins, Ben",12,2,8,20,,,,5.0,,3.0,4.0,1.0,,,,7.0,13.0,,1.0,1.0,,,
26,"Rocca, Saverio",4,2,2,6,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,,3.0,4.0,,,5.0,,,
7,"Simpson, Adam",14,8,11,25,,,,1.0,3.0,5.0,6.0,,,,,13.0,12.0,2.0,,1.0,3.0,,
9,"Sinclair, Jess",10,4,6,16,3,,,5.0,2.0,2.0,1.0,,,,,4.0,12.0,,,2.0,2.0,,
13,"Smith, Dylan",7,1,9,16,1,,,5.0,,3.0,7.0,,2.0,,,7.0,9.0,,,2.0,,,
10,"Stevens, Anthony",14,2,3,17,,,,4.0,1.0,3.0,4.0,2.0,1.0,1.0,,6.0,12.0,,,6.0,1.0,,
40,"Teague, David",7,3,1,8,,,,1.0,3.0,2.0,,,,,,2.0,5.0,,,6.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,91,94,293,20,8.0,47.0,56.0,38.0,57.0,34.0,24.0,11.0,11.0,6.0,116.0,175.0,13.0,16.0,54.0,33.0,,
Opposition,Opposition,174,75,129,303,13,6.0,29.0,44.0,36.0,53.0,40.0,36.0,11.0,11.0,,105.0,197.0,6.0,12.0,54.0,8.0,,
