Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",20y 325d,10 (4-0-6 40.00%),22 (2.20),←,
7,"Allan, Ben",26y 309d,118 (69-0-49 58.47%),85 (0.72),20 (7-0-13 35.00%),13 (0.65)
44,"Bandy, Daniel",19y 275d,2 (1-0-1 50.00%),4 (2.00),←,
33,"Burrows, Craig",22y 243d,17 (7-0-10 41.18%),21 (1.24),←,
24,"Burton, Matthew",25y 93d,15 (7-0-8 46.67%),5 (0.33),←,
13,"Chisholm, Scott",22y 84d,13 (6-0-7 46.15%),4 (0.31),←,
19,"Dhurrkay, Gary",21y 169d,12 (4-0-8 33.33%),19 (1.58),←,
6,"Gilbert, Phil",25y 278d,36 (15-0-21 41.67%),8 (0.22),11 (4-0-7 36.36%),2 (0.18)
14,"Hunter, Kingsley",20y 85d,3 (1-0-2 33.33%),,←,
11,"Kickett, Dale",27y 108d,64 (30-0-34 46.88%),40 (0.63),18 (7-0-11 38.89%),
36,"Leach, Quenton",23y,17 (6-0-11 35.29%),3 (0.18),←,
48,"Madigan, Greg",25y 208d,56 (32-0-24 57.14%),5 (0.09),16 (5-0-11 31.25%),1 (0.06)
9,"Mann, Peter",24y 347d,59 (25-0-34 42.37%),39 (0.66),20 (7-0-13 35.00%),27 (1.35)
43,"McGovern, Andrew",27y 135d,35 (9-1-25 27.14%),8 (0.23),15 (5-0-10 33.33%),1 (0.07)
8,"McManus, Shaun",19y 192d,16 (5-0-11 31.25%),11 (0.69),←,
47,"Merillo, Jamie",22y 266d,9 (2-0-7 22.22%),2 (0.22),←,
49,"Miller, Peter",26y 136d,14 (6-0-8 42.86%),15 (1.07),←,
10,"OReilly, Stephen",22y 284d,54 (26-0-28 48.15%),8 (0.15),18 (5-0-13 27.78%),3 (0.17)
23,"Parker, Shane",22y 183d,9 (4-0-5 44.44%),,←,
5,"Ridley, Todd",26y 190d,41 (21-0-20 51.22%),34 (0.83),16 (6-0-10 37.50%),13 (0.81)
31,"Wardell-Johnson, Leigh",25y 156d,10 (4-0-6 40.00%),9 (0.90),←,
Totals,Totals,23y 281d,610 (284-1-325 46.56%),342 (0.56),,
C,"Neesham, Gerard",40y 252d,20 (7-0-13 35.00%),,←,
