Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartram, Clint",7,4,5,12,,,,1.0,,,,4.0,1.0,3.0,,4.0,10.0,,,,,,79.0
6,"Bate, Matthew",11,9,5,16,,,,2.0,,7.0,1.0,2.0,,,,3.0,13.0,,1.0,,,,79.0
21,"Bell, Daniel",8,4,3,11,,,,,4.0,,,1.0,,,,3.0,7.0,,,4.0,,,85.0
32,"Bruce, Cameron",11,5,10,21,1,,,1.0,1.0,4.0,6.0,1.0,1.0,,,9.0,13.0,,1.0,1.0,,,92.0
1,"Buckley, Simon",10,6,2,12,,,,,2.0,2.0,,1.0,,1.0,,1.0,11.0,,,,1.0,,79.0
14,"Dunn, Lynden",4,,5,9,1,,2.0,4.0,,1.0,1.0,2.0,,1.0,,7.0,1.0,,,2.0,,,75.0
8,"Frawley, James",6,4,3,9,,,,4.0,2.0,,,,2.0,,,4.0,5.0,,,4.0,,,81.0
20,"Garland, Colin",7,3,1,8,,,,,4.0,,,1.0,,,,2.0,6.0,,,6.0,,,84.0
18,"Green, Brad",8,2,8,16,,,,3.0,1.0,2.0,2.0,2.0,2.0,,,7.0,7.0,1.0,,,,1.0,91.0
11,"Johnson, Paul",7,2,3,10,,,12.0,4.0,,1.0,2.0,2.0,3.0,2.0,,7.0,3.0,1.0,,2.0,,,85.0
2,"Jones, Nathan",10,4,10,20,,1.0,,4.0,1.0,2.0,2.0,6.0,,3.0,,6.0,15.0,,,,,,75.0
23,"McDonald, James",12,4,13,25,,,,6.0,1.0,1.0,4.0,2.0,4.0,2.0,,11.0,14.0,,,1.0,1.0,,83.0
5,"McLean, Brock",12,5,8,20,,1.0,,6.0,2.0,4.0,2.0,2.0,1.0,1.0,,8.0,12.0,1.0,,1.0,,,85.0
7,"Miller, Brad",9,6,7,16,,2.0,,1.0,,2.0,,7.0,1.0,2.0,,5.0,11.0,1.0,1.0,,,,94.0
22,"Moloney, Brent",9,6,6,15,,,,7.0,2.0,,2.0,4.0,1.0,3.0,,3.0,12.0,,,1.0,1.0,,86.0
24,"Robertson, Russell",3,3,,3,1,1.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,,,,49.0
12,"Sylvia, Colin",15,9,4,19,1,,1.0,3.0,3.0,2.0,2.0,4.0,1.0,1.0,,5.0,14.0,,,2.0,2.0,,87.0
37,"Warnock, Matthew",6,8,9,15,,,1.0,1.0,,1.0,,2.0,,2.0,,4.0,11.0,,,5.0,,,100.0
31,"Wheatley, Paul",16,7,7,23,,,,1.0,5.0,4.0,,3.0,,,,3.0,18.0,,,2.0,2.0,1.0,79.0
34,"White, Jeff",9,6,9,18,,,12.0,,1.0,1.0,2.0,1.0,2.0,,,8.0,10.0,,,3.0,,,67.0
39,"Wonaeamirri, Austin",6,3,3,9,,,,3.0,,4.0,,2.0,,1.0,,3.0,6.0,,1.0,1.0,,,93.0
13,"Yze, Adem",14,6,1,15,3,1.0,,,3.0,,1.0,2.0,2.0,,,4.0,11.0,,2.0,,,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,106,122,322,7,8.0,28.0,51.0,33.0,39.0,27.0,51.0,21.0,22.0,,108.0,212.0,5.0,7.0,35.0,7.0,2.0,
Opposition,Opposition,219,117,152,371,19,15.0,44.0,68.0,32.0,55.0,38.0,41.0,22.0,21.0,6.0,127.0,239.0,18.0,29.0,39.0,26.0,13.0,
