St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 263d,50 (21-0-29 42.00%),25 (0.50),←,
15,"Billings, Jack",25y 277d,136 (53-1-82 39.34%),97 (0.71),←,
16,"Butler, Dan",24y 353d,74 (46-0-28 62.16%),92 (1.24),29 (15-0-14 51.72%),39 (1.34)
31,"Byrnes, Ryan",20y 19d,5 (3-0-2 60.00%),,←,
23,"Bytel, Jack",21y 69d,12 (5-0-7 41.67%),,←,
11,"Clark, Hunter",22y 57d,57 (24-1-32 42.98%),8 (0.14),←,
5,"Crouch, Brad",27y 128d,103 (51-0-52 49.51%),36 (0.35),8 (3-0-5 37.50%),2 (0.25)
24,"Frawley, James",32y 244d,241 (93-1-147 38.80%),24 (0.10),2 (0-0-2 0.00%),
14,"Geary, Jarryn",32y 333d,205 (101-2-102 49.76%),33 (0.16),←,
22,"Higgins, Jack",22y 64d,53 (34-1-18 65.09%),44 (0.83),10 (4-0-6 40.00%),15 (1.50)
34,"Highmore, Tom",23y 87d,4 (1-0-3 25.00%),,←,
8,"Hill, Bradley",27y 317d,178 (109-0-69 61.24%),83 (0.47),29 (15-0-14 51.72%),4 (0.14)
20,"Howard, Dougal",25y 58d,74 (38-0-36 51.35%),15 (0.20),29 (15-0-14 51.72%),1 (0.03)
12,"King, Max",20y 319d,27 (13-0-14 48.15%),35 (1.30),←,
13,"Lonie, Jack",24y 282d,85 (34-0-51 40.00%),73 (0.86),←,
27,"McKernan, Shaun",30y 263d,91 (38-1-52 42.31%),74 (0.81),4 (1-0-3 25.00%),2 (0.50)
28,"Membrey, Tim",26y 361d,120 (53-2-65 45.00%),203 (1.69),119 (52-2-65 44.54%),203 (1.71)
6,"Ross, Sebastian",28y 15d,149 (55-2-92 37.58%),26 (0.17),←,
18,"Ryder, Paddy",33y 69d,261 (132-4-125 51.34%),182 (0.70),18 (11-0-7 61.11%),11 (0.61)
35,"Sinclair, Jack",26y 99d,108 (43-1-64 40.28%),41 (0.38),←,
9,"Steele, Jack",25y 160d,107 (44-1-62 41.59%),44 (0.41),90 (36-1-53 40.56%),35 (0.39)
29,"Webster, Jimmy",27y 328d,101 (35-1-65 35.15%),3 (0.03),←,
44,"Wilkie, Callum",25y 73d,51 (24-0-27 47.06%),,←,
Totals,Totals,25y 359d,2292 (1050-18-1224 45.81%),1138 (0.50),,
C,"Ratten, Brett",49y 315d,155 (78-1-76 50.65%),,35 (18-0-17 51.43%),
