Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",10,2,5,15,1,,,1.0,2.0,3.0,1.0,,,,,4.0,10.0,,,3.0,,,78.0
7,"Bentick, Adam",9,5,16,25,,1.0,,5.0,1.0,2.0,5.0,3.0,2.0,1.0,,11.0,15.0,,,2.0,,,70.0
19,"Betts, Eddie",8,5,4,12,1,1.0,,,1.0,3.0,1.0,3.0,,1.0,,2.0,9.0,,,2.0,,,87.0
15,"Browne, Steven",6,1,4,10,,,,,,2.0,1.0,1.0,1.0,1.0,,3.0,7.0,,,2.0,,,61.0
44,"Carrazzo, Andrew",12,4,11,23,,,,1.0,3.0,1.0,2.0,1.0,,,,6.0,16.0,1.0,,5.0,,,95.0
28,"Cloke, Cameron",9,8,9,18,,1.0,8.0,3.0,1.0,2.0,2.0,2.0,1.0,,,5.0,12.0,,1.0,5.0,,,67.0
25,"Fevola, Brendan",6,3,1,7,2,1.0,,2.0,1.0,1.0,,5.0,,1.0,,3.0,4.0,1.0,2.0,1.0,,,100.0
14,"Fisher, Brad",12,6,5,17,,,,3.0,,5.0,,1.0,1.0,,,6.0,11.0,,,,1.0,,74.0
4,"Gibbs, Bryce",12,3,1,13,1,,,4.0,,3.0,4.0,4.0,1.0,2.0,,5.0,7.0,,,6.0,,,77.0
16,"Grigg, Shaun",8,1,7,15,,1.0,,4.0,,4.0,2.0,3.0,,1.0,,7.0,8.0,,,2.0,,,89.0
22,"Hampson, Shaun",2,1,3,5,,,10.0,1.0,1.0,,,,1.0,,,2.0,4.0,,,1.0,,,48.0
5,"Judd, Chris",15,1,17,32,,,,1.0,2.0,4.0,6.0,1.0,,,2.0,17.0,14.0,,,2.0,,1.0,85.0
8,"Kreuzer, Matthew",8,5,1,9,3,,3.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,,2.0,1.0,,,81.0
3,"Murphy, Marc",23,6,10,33,,1.0,,5.0,2.0,9.0,3.0,6.0,,1.0,3.0,7.0,25.0,,,2.0,2.0,1.0,88.0
17,"OhAilpin, Setanta",3,4,6,9,,,,2.0,1.0,,,,,,,1.0,8.0,,,10.0,1.0,,96.0
2,"Russell, Jordan",4,5,13,17,,,,3.0,1.0,3.0,2.0,4.0,1.0,3.0,,9.0,8.0,,,4.0,,2.0,86.0
29,"Scotland, Heath",6,2,18,24,,,,4.0,1.0,2.0,2.0,3.0,,1.0,,7.0,16.0,,,3.0,,1.0,75.0
6,"Simpson, Kade",9,7,11,20,1,1.0,,6.0,2.0,,2.0,4.0,,2.0,,6.0,15.0,,1.0,,1.0,,85.0
24,"Stevens, Nick",8,3,11,19,,2.0,,3.0,2.0,3.0,4.0,4.0,1.0,,,7.0,12.0,,,1.0,,1.0,89.0
32,"Thornton, Bret",13,3,5,18,,,,,4.0,1.0,,1.0,,,,2.0,15.0,,,3.0,,,100.0
30,"Waite, Jarrad",12,2,6,18,1,2.0,,6.0,3.0,3.0,3.0,5.0,1.0,,,9.0,7.0,,,8.0,1.0,1.0,94.0
34,"Wiggins, Simon",2,6,11,13,,,,,,2.0,1.0,2.0,1.0,1.0,,5.0,8.0,1.0,,,,,72.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,83,175,372,10,15.0,21.0,55.0,28.0,55.0,42.0,56.0,12.0,16.0,6.0,125.0,239.0,3.0,6.0,63.0,6.0,7.0,
Opposition,Opposition,212,107,105,317,8,15.0,65.0,73.0,42.0,41.0,39.0,39.0,16.0,12.0,,112.0,192.0,13.0,9.0,54.0,11.0,5.0,
