Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Anthony, John",8,7,1,9,4,1.0,,3.0,,2.0,,,,,,2.0,7.0,,5.0,,,,80.0
43,"Barham, Jaxson",10,3,4,14,,,,3.0,4.0,2.0,,7.0,,2.0,,3.0,10.0,,,1.0,,1.0,88.0
17,"Beams, Dayne",5,4,12,17,,1.0,,4.0,,2.0,,1.0,,1.0,,5.0,13.0,,1.0,1.0,,,72.0
15,"Brown, Leigh",8,5,4,12,1,2.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,,,2.0,10.0,,2.0,,,,63.0
16,"Brown, Nathan",3,3,4,7,,,,3.0,1.0,1.0,,3.0,1.0,1.0,,4.0,4.0,1.0,,7.0,1.0,,84.0
18,"Clarke, Martin",12,4,9,21,,2.0,,1.0,5.0,3.0,,4.0,,1.0,,8.0,14.0,,,4.0,,1.0,99.0
32,"Cloke, Travis",14,6,1,15,1,2.0,1.0,,,4.0,1.0,3.0,,3.0,,5.0,9.0,2.0,2.0,3.0,,2.0,79.0
12,"Cox, Shannon",9,3,6,15,,,,5.0,3.0,1.0,,1.0,1.0,,,9.0,7.0,,,3.0,,,83.0
1,"Davis, Leon",22,8,10,32,2,2.0,,7.0,5.0,5.0,6.0,4.0,1.0,1.0,,13.0,18.0,,1.0,,8.0,,80.0
25,"Fraser, Josh",6,2,13,19,,,27.0,1.0,1.0,2.0,3.0,2.0,1.0,,,8.0,11.0,,,,,,86.0
6,"Goldsack, Tyson",5,2,6,11,,,,4.0,3.0,,,1.0,,,,5.0,4.0,1.0,,1.0,,,86.0
24,"Lockyer, Tarkyn",12,3,5,17,,,,3.0,2.0,5.0,,2.0,,1.0,,2.0,14.0,,,1.0,,,81.0
8,"Lumumba, Heritier",12,4,9,21,,,,1.0,3.0,3.0,3.0,1.0,,,,7.0,13.0,,,3.0,,,100.0
30,"Macaffer, Brent",6,5,5,11,1,1.0,,3.0,,1.0,,,,,,4.0,7.0,1.0,2.0,,1.0,,83.0
7,"Medhurst, Paul",9,4,2,11,1,2.0,,1.0,,4.0,1.0,1.0,1.0,1.0,,4.0,7.0,,2.0,1.0,,1.0,77.0
11,"OBree, Shane",8,4,14,22,,,,9.0,1.0,2.0,7.0,1.0,,,,12.0,10.0,,,5.0,,,66.0
10,"Pendlebury, Scott",17,6,13,30,1,,,3.0,5.0,7.0,6.0,1.0,3.0,,,12.0,18.0,1.0,1.0,2.0,,2.0,77.0
35,"Prestigiacomo, Simon",1,1,3,4,,,,1.0,,,,1.0,,1.0,,2.0,1.0,,,3.0,,,100.0
23,"Rocca, Anthony",3,2,2,5,1,,1.0,2.0,,1.0,,2.0,,1.0,,5.0,,2.0,1.0,,,,68.0
36,"Swan, Dane",21,11,16,37,,1.0,,3.0,3.0,4.0,2.0,3.0,,,1.0,10.0,27.0,1.0,1.0,1.0,3.0,2.0,71.0
13,"Thomas, Dale",13,4,6,19,,,,5.0,,3.0,,3.0,,,,5.0,12.0,,,4.0,7.0,1.0,82.0
34,"Toovey, Alan",2,2,11,13,,,,3.0,3.0,,2.0,2.0,,2.0,,7.0,4.0,,,4.0,2.0,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,93,156,362,12,16.0,33.0,69.0,41.0,54.0,33.0,44.0,9.0,15.0,1.0,134.0,220.0,9.0,18.0,44.0,22.0,10.0,
Opposition,Opposition,183,75,151,334,13,15.0,29.0,66.0,37.0,58.0,31.0,36.0,15.0,9.0,5.0,120.0,211.0,5.0,11.0,40.0,19.0,10.0,
