North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",9,5,14,23,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,6.0,17.0,,1.0,2.0,,2.0,73.0
4,"Anthony, Liam",13,7,8,21,2,1.0,,6.0,2.0,1.0,3.0,5.0,2.0,1.0,,6.0,15.0,,2.0,1.0,,1.0,82.0
28,"Bastinac, Ryan",6,1,10,16,,2.0,,2.0,1.0,1.0,2.0,1.0,,,,6.0,10.0,,,1.0,2.0,,76.0
10,"Cunnington, Ben",4,1,5,9,,,,5.0,1.0,2.0,,5.0,,3.0,,2.0,8.0,,,5.0,,,61.0
27,"Edwards, Aaron",11,5,8,19,,,,3.0,1.0,7.0,,4.0,4.0,,,10.0,8.0,,1.0,1.0,1.0,1.0,79.0
11,"Firrito, Michael",10,3,13,23,,1.0,,1.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,9.0,12.0,2.0,,5.0,1.0,,97.0
22,"Goldstein, Todd",4,2,3,7,1,,9.0,2.0,1.0,1.0,1.0,2.0,,1.0,,3.0,4.0,,1.0,2.0,,,73.0
24,"Greenwood, Levi",8,2,10,18,,1.0,,3.0,,5.0,,3.0,,2.0,,3.0,14.0,,,3.0,,,81.0
17,"Grima, Nathan",10,3,7,17,,1.0,,3.0,3.0,1.0,,1.0,,,,7.0,10.0,,,2.0,,,94.0
31,"Hale, David",5,1,4,9,3,1.0,2.0,1.0,,,1.0,2.0,2.0,1.0,,6.0,3.0,1.0,1.0,1.0,,,73.0
6,"Hansen, Lachlan",8,5,8,16,,,,2.0,1.0,1.0,,1.0,1.0,,,8.0,8.0,3.0,,3.0,,,91.0
29,"Harvey, Brent",13,4,4,17,1,2.0,,,,5.0,1.0,5.0,,1.0,,2.0,16.0,,1.0,1.0,1.0,2.0,89.0
1,"McIntosh, Hamish",10,9,9,19,1,,15.0,3.0,2.0,3.0,3.0,5.0,1.0,3.0,,6.0,13.0,1.0,2.0,2.0,,,72.0
42,"McMahon, Scott",8,1,6,14,,,,4.0,5.0,1.0,1.0,,,,,5.0,8.0,,,4.0,2.0,,98.0
3,"Rawlings, Brady",10,3,15,25,,,,4.0,3.0,1.0,2.0,2.0,3.0,1.0,,8.0,16.0,,,1.0,1.0,,97.0
9,"Swallow, Andrew",11,5,10,21,1,1.0,,9.0,2.0,5.0,7.0,1.0,3.0,,,11.0,10.0,,2.0,,,1.0,85.0
12,"Thomas, Lindsay",9,3,5,14,,1.0,,4.0,,5.0,,4.0,,2.0,,5.0,10.0,1.0,,1.0,,1.0,66.0
16,"Thompson, Scott",9,8,12,21,,,,4.0,3.0,2.0,1.0,3.0,4.0,1.0,,12.0,10.0,3.0,,6.0,4.0,,97.0
5,"Warren, Ben",6,2,4,10,1,1.0,,2.0,,1.0,1.0,2.0,1.0,2.0,,6.0,4.0,,,1.0,1.0,,93.0
8,"Wells, Daniel",18,7,6,24,2,1.0,,1.0,1.0,6.0,3.0,1.0,1.0,,3.0,7.0,17.0,1.0,1.0,1.0,4.0,1.0,83.0
19,"Wright, Sam",5,1,2,7,3,,,4.0,,,,1.0,1.0,,,4.0,3.0,,1.0,,,,66.0
7,"Ziebell, Jack",5,3,8,13,,,,6.0,,2.0,4.0,2.0,,2.0,,6.0,7.0,,1.0,2.0,,,76.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,81,171,363,15,14.0,26.0,70.0,32.0,53.0,33.0,54.0,25.0,22.0,4.0,138.0,223.0,12.0,14.0,45.0,17.0,9.0,
Opposition,Opposition,212,122,220,432,12,6.0,32.0,58.0,36.0,47.0,33.0,57.0,23.0,25.0,2.0,125.0,298.0,15.0,8.0,37.0,17.0,10.0,
