Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Chisholm, Scott",14,3,9,23,1,,,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,7.0,14.0,1.0,,2.0,1.0,,
8,"Farmer, Jeff",7,3,1,8,1,3.0,,2.0,,1.0,1.0,,1.0,1.0,,3.0,3.0,1.0,3.0,,,,
20,"Febey, Matthew",10,9,11,21,,1.0,,2.0,5.0,3.0,1.0,4.0,1.0,,,4.0,17.0,,1.0,1.0,,,
21,"Febey, Steven",4,1,4,8,,,,,2.0,,,,2.0,,,4.0,4.0,,,,,,
4,"Grgic, Brent",7,1,8,15,,,,,5.0,2.0,1.0,,2.0,,,7.0,8.0,1.0,,2.0,3.0,,
15,"Hopgood, Paul",9,,4,13,,,,1.0,3.0,2.0,3.0,1.0,,2.0,,4.0,10.0,,,,,,
27,"Ingerson, Anthony",5,1,4,9,,,1.0,1.0,,,1.0,1.0,1.0,,,8.0,2.0,1.0,,1.0,,,
16,"Johnstone, Travis",13,4,8,21,1,2.0,,1.0,4.0,6.0,1.0,2.0,1.0,,,13.0,8.0,,,,1.0,,
7,"Kowal, Darren",7,1,9,16,1,,,2.0,1.0,3.0,1.0,3.0,1.0,1.0,,8.0,7.0,,,1.0,1.0,,
36,"Leoncelli, Andrew",7,2,4,11,,,,3.0,3.0,2.0,2.0,1.0,,1.0,,3.0,8.0,,,1.0,1.0,,
45,"Longmuir, Troy",1,1,,1,,,,,,,,,,,,,1.0,,,,,,
23,"McDonald, James",6,,4,10,,,,,,6.0,2.0,2.0,,,,6.0,4.0,,,,,,
9,"Neitz, David",10,6,2,12,3,2.0,2.0,,,4.0,,2.0,,2.0,,4.0,8.0,2.0,2.0,,,,
44,"Nicholson, Alistair",1,2,2,3,,,6.0,,1.0,,1.0,,1.0,1.0,,3.0,1.0,1.0,,,,,
24,"Robertson, Russell",6,2,2,8,1,,,1.0,,3.0,,1.0,,1.0,,2.0,6.0,1.0,1.0,1.0,,,
5,"Schwarz, David",6,4,4,10,1,1.0,5.0,1.0,,3.0,1.0,1.0,2.0,4.0,,7.0,5.0,,2.0,2.0,1.0,,
1,"Shanahan, Jamie",3,2,1,4,,,,,4.0,,,,1.0,,,1.0,3.0,,,1.0,,,
12,"Viney, Todd",10,3,9,19,,1.0,,,,2.0,8.0,1.0,,2.0,,9.0,12.0,,,1.0,,,
26,"Ward, Daniel",5,2,8,13,,,,1.0,3.0,4.0,,5.0,2.0,2.0,,4.0,9.0,,,,,,
34,"White, Jeff",6,6,5,11,,1.0,27.0,1.0,1.0,4.0,,1.0,,1.0,,2.0,9.0,,,,,,
22,"Woewodin, Shane",18,3,5,23,,1.0,,2.0,4.0,6.0,5.0,1.0,,,,7.0,18.0,,,,3.0,,
13,"Yze, Adem",11,3,7,18,1,,,1.0,4.0,3.0,4.0,1.0,,2.0,,7.0,11.0,,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,59,111,277,10,14.0,41.0,22.0,43.0,55.0,34.0,30.0,16.0,21.0,1.0,113.0,168.0,8.0,9.0,15.0,12.0,,
Opposition,Opposition,245,129,127,372,18,17.0,17.0,28.0,41.0,68.0,36.0,35.0,21.0,16.0,5.0,129.0,241.0,15.0,22.0,20.0,36.0,,
