Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Alvin, Tom",32y 17d,203 (119-2-82 59.11%),87 (0.43),←,
8,"Bond, Troy",20y 298d,5 (3-0-2 60.00%),14 (2.80),←,
21,"Bradley, Craig",30y 197d,186 (110-2-74 59.68%),141 (0.76),←,
20,"Brown, Fraser",23y 263d,72 (37-1-34 52.08%),40 (0.56),←,
39,"Christou, Ang",22y 112d,30 (19-1-10 65.00%),7 (0.23),←,
18,"Cook, James",20y 121d,5 (3-0-2 60.00%),13 (2.60),←,
13,"Hanna, Mil",28y 33d,134 (71-2-61 53.73%),55 (0.41),←,
17,"Heaver, Brent",22y 327d,42 (27-1-14 65.48%),72 (1.71),30 (18-1-11 61.67%),60 (2.00)
33,"Hogg, Matthew",25y 138d,101 (50-3-48 50.99%),17 (0.17),42 (26-1-15 63.10%),13 (0.31)
4,"Kernahan, Stephen",30y 249d,181 (108-2-71 60.22%),520 (2.87),←,
43,"Koutoufides, Anthony",21y 110d,20 (9-1-10 47.50%),5 (0.25),←,
15,"Lynn, Tony",26y 9d,10 (4-0-6 40.00%),5 (0.50),4 (3-0-1 75.00%),
44,"Madden, Justin",32y 342d,268 (163-2-103 61.19%),169 (0.63),223 (133-2-88 60.09%),149 (0.67)
5,"McKay, Andrew",23y 298d,28 (18-1-9 66.07%),8 (0.29),←,
10,"Mitchell, Barry",28y 152d,188 (81-2-105 43.62%),227 (1.21),5 (3-0-2 60.00%),5 (1.00)
3,"Oliver, Stephen",23y 114d,11 (7-0-4 63.64%),7 (0.64),←,
22,"Powell, Tim",26y 24d,75 (24-0-51 32.00%),50 (0.67),11 (6-0-5 54.55%),10 (0.91)
7,"Ratten, Brett",22y 301d,67 (37-0-30 55.22%),8 (0.12),←,
14,"Sexton, Michael",23y 64d,64 (35-1-28 55.47%),5 (0.08),←,
1,"Silvagni, Stephen",26y 342d,146 (91-1-54 62.67%),113 (0.77),←,
2,"Williams, Greg",30y 220d,186 (104-1-81 56.18%),155 (0.83),45 (28-1-16 63.33%),27 (0.60)
Totals,Totals,25y 299d,2022 (1120-23-879 55.39%),1718 (0.85),,
C,"Parkin, David",51y 238d,356 (206-2-148 58.15%),,193 (119-2-72 62.18%),
