Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",25y 279d,150 (72-0-78 48.00%),132 (0.88),←,
7,"Brown, Nathan",26y 45d,138 (65-3-70 48.19%),208 (1.51),1 (1-0-0 100.00%),2 (2.00)
17,"Campbell, Wayne",31y 185d,257 (119-1-137 46.50%),157 (0.61),←,
24,"Coughlan, Mark",21y 341d,43 (15-0-28 34.88%),22 (0.51),←,
14,"Fiora, Aaron",22y 342d,62 (30-0-32 48.39%),20 (0.32),←,
19,"Fleming, Tim",25y 356d,18 (7-0-11 38.89%),5 (0.28),←,
2,"Gaspar, Darren",27y 311d,177 (82-0-95 46.33%),17 (0.10),156 (75-0-81 48.08%),16 (0.10)
20,"Hall, Ray",23y 151d,48 (23-0-25 47.92%),22 (0.46),←,
33,"Hartigan, Brent",18y 354d,1 (1-0-0 100.00%),,←,
31,"Hyde, Chris",21y 230d,9 (1-0-8 11.11%),,←,
28,"Johnson, Kane",26y 11d,125 (63-0-62 50.40%),54 (0.43),21 (8-0-13 38.10%),10 (0.48)
39,"Kellaway, Andrew",28y 124d,126 (58-0-68 46.03%),23 (0.18),←,
27,"Krakouer, Andrew",21y 51d,35 (11-0-24 31.43%),35 (1.00),←,
16,"Morrison, Shane",23y 76d,6 (5-1-0 91.67%),,1 (1-0-0 100.00%),
35,"Newman, Chris",21y 313d,36 (11-0-25 30.56%),5 (0.14),←,
5,"Ottens, Brad",24y 61d,112 (50-0-62 44.64%),136 (1.21),←,
12,"Richardson, Matthew",29y 7d,177 (82-0-95 46.33%),520 (2.94),←,
18,"Rodan, David",20y 170d,45 (15-0-30 33.33%),36 (0.80),←,
25,"Schulz, Jay",18y 343d,6 (3-0-3 50.00%),4 (0.67),←,
10,"Stafford, Greg",29y 212d,166 (75-1-90 45.48%),104 (0.63),36 (13-0-23 36.11%),46 (1.28)
32,"Tivendale, Greg",24y 342d,104 (46-0-58 44.23%),84 (0.81),←,
36,"Zantuck, Ty",22y 40d,55 (19-0-36 34.55%),16 (0.29),←,
Totals,Totals,24y 131d,1896 (853-6-1037 44.99%),1600 (0.84),,
C,"Frawley, Danny",40y 200d,92 (42-0-50 45.65%),,←,
