Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Batchelor, Jake",7,4.0,8.0,15,,,,,1.0,1.0,,2.0,,1.0,,4,12,,,4.0,,,82.0
25,"Chaplin, Troy",12,7.0,13.0,25,,,,3.0,5.0,3.0,,1.0,,,,9,17,1.0,,5.0,,,100.0
30 ↑,"Conca, Reece",6,,6.0,12,,,,2.0,,2.0,,1.0,,1.0,,4,8,,,1.0,,,32.0
9,"Cotchin, Trent",12,2.0,17.0,29,,,,4.0,3.0,4.0,11.0,6.0,3.0,3.0,,21,8,,,2.0,,,88.0
3,"Deledio, Brett",14,5.0,15.0,29,3.0,,,5.0,1.0,5.0,3.0,2.0,2.0,,3.0,11,17,,,3.0,,,89.0
10,"Edwards, Shane",14,2.0,11.0,25,,3.0,,4.0,,4.0,4.0,4.0,,1.0,,14,12,1.0,1.0,1.0,,1.0,74.0
5,"Ellis, Brandon",20,5.0,7.0,27,,,,2.0,8.0,2.0,3.0,3.0,2.0,2.0,,8,16,,,,1.0,,94.0
41,"Foley, Nathan",9,2.0,6.0,15,,2.0,,7.0,,2.0,,,,,,9,6,,,2.0,,,78.0
39,"Gordon, Nathan",6,4.0,6.0,12,1.0,,,1.0,1.0,3.0,,3.0,1.0,1.0,,6,7,,,1.0,,,89.0
24,"Griffiths, Ben",7,5.0,4.0,11,,,15.0,1.0,,3.0,1.0,3.0,,1.0,,8,4,2.0,,3.0,,1.0,95.0
6,"Grigg, Shaun",6,3.0,18.0,24,,,,2.0,1.0,,5.0,1.0,,1.0,,6,18,,,1.0,,,84.0
2,"Grimes, Dylan",6,2.0,4.0,10,,,,3.0,3.0,,,5.0,,5.0,,2,7,,,5.0,,,77.0
14,"Houli, Bachar",6,2.0,5.0,11,,,,3.0,1.0,3.0,,1.0,1.0,1.0,,1,9,,1.0,1.0,,,83.0
20,"Maric, Ivan",10,3.0,7.0,17,,,45.0,2.0,1.0,3.0,3.0,3.0,2.0,,,9,7,1.0,,4.0,,2.0,89.0
4,"Martin, Dustin",19,5.0,4.0,23,1.0,1.0,,2.0,2.0,6.0,2.0,6.0,1.0,2.0,,13,12,,1.0,3.0,1.0,,85.0
26,"Miles, Anthony",15,1.0,10.0,25,1.0,,,3.0,1.0,4.0,8.0,1.0,5.0,1.0,,13,12,,,,,,73.0
38,"Morris, Steven",5,1.0,9.0,14,,,,4.0,1.0,2.0,3.0,5.0,2.0,1.0,,6,8,,,2.0,,,89.0
1,"Newman, Chris",8,2.0,6.0,14,,,,1.0,4.0,1.0,1.0,3.0,,1.0,,4,7,,,1.0,,,76.0
13 ↓,"Petterd, Ricky",2,2.0,3.0,5,,,,2.0,,1.0,2.0,3.0,2.0,3.0,,2,3,,,1.0,,,51.0
18,"Rance, Alex",8,7.0,8.0,16,,,,3.0,6.0,1.0,,4.0,,1.0,2.0,8,7,4.0,,13.0,,,100.0
8,"Riewoldt, Jack",10,6.0,,10,4.0,1.0,,,,2.0,,1.0,,1.0,,4,7,,2.0,1.0,,,91.0
31,"Vlastuin, Nick",10,3.0,3.0,13,,1.0,,3.0,3.0,2.0,1.0,1.0,,,,3,11,,1.0,4.0,,,80.0
Totals,Totals,212,73.0,170.0,382,10.0,8.0,60.0,57.0,42.0,54.0,47.0,59.0,21.0,27.0,5.0,165,215,9.0,6.0,58.0,2.0,4.0,
Opposition,Opposition,214,83.0,174.0,388,9.0,11.0,42.0,88.0,42.0,54.0,38.0,57.0,27.0,20.0,1.0,149,224,5.0,7.0,52.0,4.0,6.0,
