Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
20,"Broadbridge, Troy",20y 325d,11 (4-0-7 36.36%),2 (0.18),←,
25,"Brown, Nathan",25y 12d,30 (13-0-17 43.33%),6 (0.20),←,
32,"Bruce, Cameron",21y 330d,40 (21-0-19 52.50%),52 (1.30),←,
33,"Farmer, Jeff",24y 63d,117 (51-0-66 43.59%),254 (2.17),←,
21,"Febey, Steven",32y 7d,257 (129-0-128 50.19%),40 (0.16),←,
15,"Funcke, Ross",23y 283d,31 (14-0-17 45.16%),2 (0.06),4 (2-0-2 50.00%),1 (0.25)
30,"Godfrey, Simon",20y 312d,13 (7-0-6 53.85%),2 (0.15),←,
18,"Green, Brad",20y 166d,40 (22-0-18 55.00%),65 (1.63),←,
16,"Johnstone, Travis",21y 40d,46 (21-0-25 45.65%),36 (0.78),←,
35,"McDonald, Anthony",29y 74d,98 (45-0-53 45.92%),39 (0.40),←,
23,"McDonald, James",24y 325d,72 (35-0-37 48.61%),28 (0.39),←,
9,"Neitz, David",26y 216d,179 (81-0-98 45.25%),275 (1.54),←,
8,"Nicholson, Alistair",23y 175d,51 (26-0-25 50.98%),1 (0.02),←,
24,"Robertson, Russell",22y 275d,78 (40-0-38 51.28%),114 (1.46),←,
5,"Schwarz, David",29y 33d,159 (72-1-86 45.60%),230 (1.45),←,
11,"Simmonds, Troy",23y 44d,39 (19-0-20 48.72%),7 (0.18),←,
42,"Walsh, Peter",25y 33d,57 (29-0-28 50.88%),12 (0.21),←,
10,"Ward, Daniel",24y 48d,50 (20-0-30 40.00%),14 (0.28),←,
34,"White, Jeff",24y 188d,120 (57-0-63 47.50%),61 (0.51),88 (44-0-44 50.00%),43 (0.49)
26,"Williams, Luke",21y 240d,13 (7-0-6 53.85%),4 (0.31),←,
22,"Woewodin, Shane",25y 45d,113 (50-0-63 44.25%),51 (0.45),←,
13,"Yze, Adem",23y 339d,140 (61-0-79 43.57%),95 (0.68),←,
Totals,Totals,24y 96d,1754 (824-1-929 46.98%),1390 (0.79),,
C,"Daniher, Neale",40y 192d,93 (47-0-46 50.54%),,←,
