Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",28y 338d,102 (63-1-38 62.25%),6 (0.06),84 (56-1-27 67.26%),2 (0.02)
20,"Brogan, Dean",25y 182d,43 (32-0-11 74.42%),17 (0.40),←,
7,"Burgoyne, Peter",26y 136d,142 (81-2-59 57.75%),158 (1.11),←,
8,"Burgoyne, Shaun",21y 236d,54 (42-0-12 77.78%),77 (1.43),←,
9,"Carr, Josh",24y 45d,93 (66-1-26 71.51%),51 (0.55),←,
25,"Cassisi, Domenic",21y 265d,30 (23-0-7 76.67%),4 (0.13),←,
35,"Cornes, Chad",24y 214d,109 (69-1-39 63.76%),110 (1.01),←,
18,"Cornes, Kane",21y 160d,56 (40-0-16 71.43%),22 (0.39),←,
17,"Dew, Stuart",24y 300d,125 (72-2-51 58.40%),194 (1.55),←,
33,"Ebert, Brett",20y 208d,11 (7-0-4 63.64%),17 (1.55),←,
38,"James, Roger",28y 236d,124 (74-2-48 60.48%),78 (0.63),←,
29,"Kingsley, Adam",28y 298d,132 (75-2-55 57.58%),29 (0.22),←,
5,"Lade, Brendon",27y 339d,111 (63-2-46 57.66%),78 (0.70),←,
22,"Mahoney, Josh",26y 226d,36 (13-0-23 36.11%),14 (0.39),6 (3-0-3 50.00%),4 (0.67)
15,"Pickett, Byron",26y 307d,149 (96-0-53 64.43%),131 (0.88),29 (22-0-7 75.86%),50 (1.72)
27,"Poulton, Jared",27y 53d,82 (52-1-29 64.02%),18 (0.22),←,
6,"Schofield, Jarrad",29y 135d,181 (112-1-68 62.15%),117 (0.65),118 (73-1-44 62.29%),83 (0.70)
28,"Thurstans, Toby",23y 304d,22 (15-0-7 68.18%),12 (0.55),←,
16,"Tredrea, Warren",25y 172d,142 (84-1-57 59.51%),303 (2.13),←,
2,"Wakelin, Darryl",29y 307d,189 (105-1-83 55.82%),12 (0.06),74 (52-0-22 70.27%),4 (0.05)
4,"Wanganeen, Gavin",30y 361d,267 (158-5-104 60.11%),173 (0.65),140 (85-2-53 61.43%),110 (0.79)
21,"Wilson, Michael",27y 205d,125 (65-3-57 53.20%),40 (0.32),←,
Totals,Totals,26y 13d,2325 (1407-25-893 60.52%),1661 (0.71),,
C,"Williams, Mark",45y 297d,130 (80-1-49 61.92%),,←,
