Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",10,7,7,17,,,,4.0,3.0,,,,1.0,,,1.0,16.0,,,3.0,,,88.0
37,"Austin, Matt",7,4,3,10,,,,3.0,1.0,3.0,,2.0,2.0,,,3.0,7.0,,,2.0,,,68.0
20,"Black, Simon",9,3,19,28,1,,,7.0,1.0,7.0,9.0,4.0,1.0,2.0,3.0,13.0,15.0,,,1.0,,1.0,82.0
36,"Bradshaw, Daniel",11,8,2,13,5,2.0,,1.0,,1.0,,,,,,2.0,10.0,1.0,7.0,,,,100.0
17,"Brennan, Jared",11,3,2,13,,,4.0,2.0,3.0,5.0,5.0,3.0,1.0,1.0,,7.0,7.0,,,3.0,2.0,1.0,77.0
16,"Brown, Jonathan",6,6,5,11,2,1.0,,1.0,,2.0,,2.0,1.0,1.0,,4.0,8.0,1.0,2.0,2.0,,,98.0
1,"Clark, Mitch",8,6,8,16,1,,16.0,3.0,3.0,3.0,4.0,1.0,2.0,,1.0,8.0,8.0,2.0,1.0,1.0,,,84.0
39,"Drummond, Josh",13,6,5,18,,1.0,,4.0,3.0,2.0,,3.0,2.0,2.0,,6.0,11.0,3.0,,2.0,1.0,,87.0
5,"Harding, Scott",7,1,6,13,1,,,3.0,2.0,4.0,4.0,1.0,1.0,,,6.0,7.0,,1.0,,,1.0,61.0
4,"Johnstone, Travis",17,10,17,34,,,,2.0,2.0,5.0,5.0,1.0,1.0,,2.0,8.0,24.0,,,1.0,1.0,1.0,87.0
26,"Macdonald, Joel",9,6,6,15,,,,4.0,3.0,,1.0,3.0,3.0,,,5.0,10.0,,1.0,5.0,,,87.0
9,"McGrath, Ashley",8,5,5,13,,,,3.0,3.0,2.0,,1.0,,1.0,,1.0,12.0,1.0,,1.0,2.0,,78.0
21,"Merrett, Daniel",3,3,4,7,,,1.0,,2.0,,,,,,,5.0,2.0,3.0,,,,,53.0
24,"Patfull, Joel",3,5,4,7,,,1.0,1.0,,1.0,,2.0,,2.0,,1.0,7.0,1.0,,5.0,1.0,,83.0
31,"Polkinghorne, James",6,3,5,11,2,,,1.0,,3.0,,,1.0,,,5.0,5.0,,1.0,2.0,,4.0,80.0
6,"Power, Luke",8,2,11,19,,1.0,,3.0,1.0,2.0,,3.0,,1.0,,4.0,15.0,,,1.0,,2.0,92.0
2,"Proud, Albert",5,4,6,11,2,,,4.0,,,,1.0,,,,1.0,11.0,,2.0,3.0,1.0,1.0,77.0
10,"Rich, Daniel",10,2,8,18,1,,,6.0,,6.0,5.0,2.0,1.0,,,8.0,10.0,,,1.0,,1.0,70.0
35,"Rischitelli, Michael",6,1,6,12,,1.0,,4.0,,3.0,,3.0,,,,4.0,8.0,,,1.0,,1.0,86.0
3,"Sheldon, Sam",8,5,5,13,,,,3.0,3.0,1.0,,1.0,,1.0,,2.0,10.0,,,1.0,1.0,,87.0
11,"Sherman, Justin",20,11,15,35,3,4.0,,4.0,,6.0,1.0,2.0,1.0,,,10.0,22.0,1.0,3.0,1.0,,1.0,94.0
32,"Stiller, Cheynee",7,5,6,13,,,,2.0,2.0,2.0,1.0,1.0,1.0,,,3.0,10.0,,,3.0,2.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,106,155,347,18,11.0,22.0,65.0,32.0,58.0,35.0,36.0,19.0,11.0,6.0,107.0,235.0,13.0,18.0,39.0,11.0,14.0,
Opposition,Opposition,187,110,212,399,12,11.0,44.0,42.0,36.0,46.0,30.0,41.0,11.0,19.0,,122.0,286.0,13.0,12.0,50.0,32.0,9.0,
