Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 219d,126 (73-0-53 57.94%),56 (0.44),2 (0-0-2 0.00%),1 (0.50)
36,"Blanck, James",22y 126d,11 (4-0-7 36.36%),,←,
16,"Bramble, Lachlan",24y 341d,21 (5-2-14 28.57%),1 (0.05),←,
22,"Breust, Luke",32y 135d,262 (163-2-97 62.60%),485 (1.85),←,
30,"Butler, Sam",20y 44d,10 (2-0-8 20.00%),6 (0.60),←,
12,"Day, Will",21y 294d,35 (9-0-26 25.71%),4 (0.11),←,
8,"Frost, Sam",29y 210d,143 (52-2-89 37.06%),9 (0.06),52 (16-2-34 32.69%),1 (0.02)
26,"Greene, Fergus",25y 96d,7 (3-0-4 42.86%),6 (0.86),2 (0-0-2 0.00%),1 (0.50)
15,"Hardwick, Blake",26y 49d,126 (56-2-68 45.24%),8 (0.06),←,
4,"Impey, Jarman",27y 260d,152 (73-0-79 48.03%),58 (0.38),77 (33-0-44 42.86%),24 (0.31)
9,"Jiath, Changkuoth",23y 286d,39 (12-0-27 30.77%),2 (0.05),←,
23,"Koschitzke, Jacob",22y 258d,38 (11-2-25 31.58%),45 (1.18),←,
31,"Macdonald, Connor",20y 72d,22 (7-0-15 31.82%),9 (0.41),←,
28,"Mackenzie, Cam",19y 64d,2 (0-0-2 0.00%),,←,
32,"Maginness, Finn",22y 31d,21 (7-0-14 33.33%),3 (0.14),←,
17,"Meek, Lloyd",24y 338d,17 (9-0-8 52.94%),4 (0.24),2 (0-0-2 0.00%),1 (0.50)
13,"Moore, Dylan",23y 234d,54 (17-1-36 32.41%),58 (1.07),←,
11,"Nash, Conor",24y 241d,52 (22-1-29 43.27%),15 (0.29),←,
3,"Newcombe, Jai",21y 236d,31 (11-2-18 38.71%),9 (0.29),←,
7,"Reeves, Ned",24y 146d,19 (7-1-11 39.47%),8 (0.42),←,
6,"Sicily, James",28y 79d,117 (58-1-58 50.00%),59 (0.50),←,
25,"Ward, Josh",19y 221d,16 (7-0-9 43.75%),2 (0.13),←,
5,"Worpel, James",24y 61d,81 (32-2-47 40.74%),30 (0.37),←,
Totals,Totals,24y 80d,1402 (640-18-744 45.65%),877 (0.63),,
C,"Mitchell, Sam",40y 165d,24 (8-0-16 33.33%),,←,
