Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Baker, Oskar",13,4,2,15,,,,3.0,3.0,1.0,,2.0,2.0,1.0,,5.0,10.0,,,,,,69.0
38,"Brown, Mitch",14,13,6,20,,2.0,2.0,,2.0,2.0,,1.0,,,2.0,5.0,15.0,2.0,3.0,1.0,,,90.0
31,"Fritsch, Bayley",10,7,4,14,3,4.0,,,,2.0,,1.0,1.0,1.0,,3.0,11.0,1.0,4.0,,,1.0,81.0
11,"Gawn, Max",10,4,7,17,,,26.0,,1.0,2.0,2.0,1.0,1.0,,,7.0,10.0,2.0,,3.0,,,91.0
14,"Hibberd, Michael",11,10,5,16,,,,,5.0,,,3.0,1.0,1.0,,4.0,12.0,1.0,,,,,70.0
29,"Hunt, Jayden",7,3,,7,4,,,,,3.0,,,,,,1.0,6.0,,1.0,1.0,,,76.0
15,"Langdon, Ed",17,13,6,23,,,,1.0,2.0,2.0,,2.0,,,,4.0,20.0,,1.0,1.0,,,90.0
8,"Lever, Jake",13,10,4,17,,,,2.0,6.0,1.0,,2.0,1.0,1.0,,5.0,12.0,,,8.0,,,93.0
1,"May, Steven",15,7,6,21,,,,1.0,,,,2.0,2.0,,1.0,7.0,9.0,1.0,,10.0,1.0,,95.0
18,"Melksham, Jake",5,,3,8,,,,,1.0,3.0,,3.0,,1.0,,4.0,5.0,,,2.0,,1.0,81.0
30,"Neal-Bullen, Alex",3,2,4,7,2,,,1.0,1.0,,,1.0,,1.0,,2.0,5.0,,1.0,1.0,,1.0,67.0
13,"Oliver, Clayton",7,6,13,20,,,,2.0,1.0,4.0,4.0,2.0,2.0,2.0,,9.0,14.0,,,,,2.0,86.0
5,"Petracca, Christian",14,7,9,23,1,,,1.0,1.0,5.0,3.0,2.0,1.0,,3.0,9.0,14.0,,2.0,,,2.0,91.0
36,"Pickett, Kysaiah",3,1,2,5,,,,2.0,,2.0,,1.0,,,,3.0,2.0,,,1.0,,1.0,70.0
24,"Rivers, Trent",9,3,5,14,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,4.0,9.0,,,2.0,,,81.0
3,"Salem, Christian",14,6,8,22,,,,4.0,3.0,2.0,,1.0,,,,3.0,16.0,,,1.0,2.0,,86.0
44,"Smith, Joel",4,1,1,5,,,,,3.0,,,1.0,,,,1.0,3.0,,,5.0,,,87.0
9,"Spargo, Charlie",1,1,3,4,,1.0,,1.0,,,,2.0,1.0,1.0,,2.0,2.0,,1.0,,,,68.0
20,"Tomlinson, Adam",10,7,3,13,,,,1.0,2.0,1.0,,,,,,,13.0,,,4.0,,,87.0
22,"Vandenberg, Aaron",6,4,9,15,,,,2.0,1.0,1.0,5.0,3.0,1.0,2.0,,7.0,10.0,,,2.0,,,65.0
7,"Viney, Jack",10,5,7,17,,,,3.0,,4.0,7.0,1.0,,1.0,,11.0,7.0,,,2.0,,,85.0
26,"Weideman, Sam",4,3,3,7,,,,,,3.0,,,1.0,,,3.0,4.0,1.0,,2.0,,1.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,117,110,310,10,8.0,28.0,25.0,35.0,39.0,22.0,32.0,15.0,12.0,6.0,99.0,209.0,8.0,13.0,46.0,3.0,9.0,
Opposition,Opposition,171,79,150,321,7,7.0,17.0,43.0,29.0,44.0,22.0,38.0,12.0,15.0,,100.0,220.0,11.0,8.0,32.0,9.0,5.0,
