West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",8,5,1,9,2,1.0,,1.0,1.0,2.0,1.0,1.0,,,,2.0,7.0,,2.0,2.0,,2.0,82.0
12,"Allen, Oscar",3,2,3,6,,1.0,6.0,2.0,,1.0,1.0,1.0,1.0,,,3.0,3.0,,1.0,1.0,,,68.0
37,"Barrass, Tom",5,4,1,6,,,,1.0,2.0,,,1.0,,,,1.0,6.0,,,10.0,,,85.0
10,"Brander, Jarrod",14,6,2,16,,,,1.0,4.0,5.0,,2.0,,,,1.0,14.0,1.0,,,,2.0,73.0
28,"Cole, Tom",5,3,3,8,,,,3.0,1.0,2.0,,,2.0,,,4.0,5.0,,,1.0,,,81.0
15,"Cripps, Jamie",6,1,6,12,,,,3.0,1.0,3.0,2.0,3.0,2.0,,,6.0,7.0,,,2.0,,1.0,89.0
27,"Darling, Jack",6,5,1,7,3,,1.0,,,2.0,,1.0,,,,8.0,,5.0,2.0,1.0,,,92.0
14,"Duggan, Liam",8,6,2,10,,,,,2.0,,,1.0,,,,1.0,9.0,,,5.0,,,85.0
3,"Gaff, Andrew",13,6,8,21,1,,,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,7.0,14.0,,1.0,2.0,2.0,,100.0
25,"Hurn, Shannon",10,4,2,12,,,,2.0,4.0,,,,,,,3.0,5.0,,,5.0,2.0,,83.0
11,"Kelly, Tim",10,1,6,16,,,,4.0,1.0,4.0,3.0,7.0,,2.0,,8.0,9.0,,,,,1.0,83.0
17,"Kennedy, Josh",4,4,1,5,1,1.0,,,,2.0,,,,,,1.0,4.0,,2.0,,,,91.0
20,"McGovern, Jeremy",16,10,2,18,,,,,3.0,1.0,,1.0,,,2.0,7.0,11.0,5.0,,5.0,,,85.0
9,"Naitanui, Nic",9,2,5,14,1,1.0,29.0,2.0,1.0,2.0,7.0,2.0,1.0,,,13.0,3.0,1.0,,3.0,,,78.0
30,"Nelson, Jackson",8,6,2,10,,,,3.0,1.0,1.0,,2.0,,,,1.0,10.0,,,4.0,,,79.0
24,"ONeill, Xavier",4,1,6,10,1,,,4.0,,,1.0,1.0,,1.0,,3.0,7.0,,,1.0,,,61.0
46,"Reid, Nic",3,1,4,7,,,,3.0,1.0,2.0,,2.0,,1.0,,2.0,4.0,,,,1.0,,63.0
35,"Rotham, Josh",13,11,3,16,,,,1.0,2.0,2.0,,1.0,,,,2.0,14.0,1.0,,4.0,,,82.0
1,"Ryan, Liam",3,2,2,5,,,,,,1.0,,1.0,,1.0,,1.0,3.0,,,2.0,,,85.0
4,"Sheed, Dom",10,4,10,20,,,,1.0,,3.0,6.0,2.0,1.0,,,9.0,12.0,,,1.0,,,82.0
5,"Sheppard, Brad",7,7,10,17,,,,5.0,4.0,,1.0,1.0,1.0,1.0,,6.0,13.0,,,3.0,,,99.0
13,"Shuey, Luke",8,1,7,15,,1.0,,3.0,2.0,2.0,5.0,3.0,3.0,1.0,,9.0,7.0,,,4.0,2.0,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,173,92,87,260,9,7.0,36.0,41.0,32.0,36.0,29.0,35.0,11.0,8.0,3.0,98.0,167.0,13.0,8.0,56.0,7.0,6.0,
Opposition,Opposition,182,93,149,331,7,7.0,26.0,47.0,26.0,41.0,33.0,41.0,8.0,11.0,3.0,116.0,224.0,9.0,8.0,44.0,3.0,7.0,
