Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 194d,174 (80-0-94 45.98%),10 (0.06),←,
8,"Ashcroft, Will",19y 48d,14 (10-0-4 71.43%),7 (0.50),←,
33,"Bailey, Zac",23y 273d,108 (70-0-38 64.81%),109 (1.01),←,
7,"Berry, Jarrod",25y 138d,122 (67-0-55 54.92%),56 (0.46),←,
23,"Cameron, Charlie",28y 353d,190 (121-1-68 63.95%),336 (1.77),117 (74-0-43 63.25%),249 (2.13)
18,"Coleman, Keidean",23y 84d,54 (36-0-18 66.67%),13 (0.24),←,
3,"Daniher, Joe",29y 111d,165 (78-1-86 47.58%),310 (1.88),57 (38-0-19 66.67%),119 (2.09)
5,"Dunkley, Josh",26y 165d,130 (75-0-55 57.69%),67 (0.52),14 (10-0-4 71.43%),2 (0.14)
28,"Fletcher, Jaspa",19y 119d,2 (2-0-0 100.00%),1 (0.50),←,
32,"Fort, Darcy",29y 321d,31 (22-0-9 70.97%),16 (0.52),23 (17-0-6 73.91%),10 (0.43)
30,"Hipwood, Eric",25y 283d,141 (73-0-68 51.77%),214 (1.52),←,
35,"Lester, Ryan",30y 301d,168 (72-0-96 42.86%),46 (0.27),←,
1,"Lohmann, Kai",20y 48d,4 (4-0-0 100.00%),,←,
11,"McCarthy, Lincoln",29y 244d,133 (94-0-39 70.68%),142 (1.07),104 (71-0-33 68.27%),117 (1.13)
6,"McCluggage, Hugh",25y 112d,143 (79-0-64 55.24%),87 (0.61),←,
46,"McInerney, Oscar",28y 348d,115 (72-0-43 62.61%),49 (0.43),←,
26,"McKenna, Conor",27y 87d,93 (45-1-47 48.92%),24 (0.26),14 (10-0-4 71.43%),4 (0.29)
9,"Neale, Lachie",30y 30d,234 (131-0-103 55.98%),113 (0.48),99 (66-0-33 66.67%),46 (0.46)
40,"Payne, Jack",23y 251d,40 (24-0-16 60.00%),2 (0.05),←,
16,"Rayner, Cam",23y 245d,101 (60-0-41 59.41%),96 (0.95),←,
2,"Robertson, Deven",21y 358d,31 (19-0-12 61.29%),8 (0.26),←,
37,"Starcevich, Brandon",23y 334d,85 (58-0-27 68.24%),5 (0.06),←,
44,"Wilmot, Darcy",19y 174d,17 (12-0-5 70.59%),3 (0.18),←,
Totals,Totals,25y 122d,2295 (1304-3-988 56.82%),1714 (0.75),,
C,"Fagan, Chris",62y,150 (83-0-67 55.33%),,←,
