Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 257d,20 (10-0-10 50.00%),6 (0.30),←,
20,"Black, Simon",26y 118d,166 (113-1-52 68.37%),115 (0.69),←,
36,"Bradshaw, Daniel",26y 251d,155 (96-2-57 62.58%),297 (1.92),152 (93-2-57 61.84%),297 (1.95)
16,"Brown, Jonathan",23y 274d,106 (79-0-27 74.53%),156 (1.47),←,
19,"Charman, Jamie",23y 14d,69 (49-1-19 71.74%),21 (0.30),←,
18,"Corrie, Anthony",21y 38d,23 (11-0-12 47.83%),24 (1.04),←,
39,"Drummond, Josh",22y 102d,11 (7-0-4 63.64%),5 (0.45),←,
2,"Johnson, Chris",29y 61d,240 (121-3-116 51.04%),156 (0.65),181 (114-3-64 63.81%),89 (0.49)
27,"Keating, Clark",29y 133d,132 (87-2-43 66.67%),82 (0.62),118 (77-1-40 65.68%),73 (0.62)
44,"Lappin, Nigel",29y 39d,255 (152-4-99 60.39%),170 (0.67),194 (120-3-71 62.63%),130 (0.67)
4,"Logan, Tom",20y 28d,3 (0-0-3 0.00%),,←,
26,"Macdonald, Joel",20y 293d,28 (16-0-12 57.14%),4 (0.14),←,
9,"McGrath, Ashley",22y 71d,68 (43-1-24 63.97%),53 (0.78),←,
15,"Michael, Mal",28y 36d,176 (102-1-73 58.24%),26 (0.15),115 (81-1-33 70.87%),3 (0.03)
8,"Notting, Tim",26y 282d,130 (89-1-40 68.85%),108 (0.83),←,
6,"Power, Luke",25y 203d,150 (100-1-49 67.00%),159 (1.06),←,
35,"Rischitelli, Michael",19y 203d,3 (2-0-1 66.67%),4 (1.33),←,
5,"Scott, Brad",29y 88d,147 (87-2-58 59.86%),44 (0.30),125 (79-2-44 64.00%),38 (0.30)
28,"Selwood, Troy",21y 90d,16 (8-0-8 50.00%),2 (0.13),←,
29,"Sherman, Justin",18y 185d,15 (8-0-7 53.33%),10 (0.67),←,
3,"Voss, Michael",30y 23d,264 (159-2-103 60.61%),239 (0.91),185 (121-1-63 65.68%),167 (0.90)
33,"White, Darryl",32y 48d,266 (145-5-116 55.45%),165 (0.62),176 (106-3-67 61.08%),59 (0.34)
Totals,Totals,24y 278d,2443 (1484-26-933 60.74%),1846 (0.76),,
C,"Blakey, John",39y 6d,1 (0-0-1 0.00%),,←,
