Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 327d,123 (81-1-41 66.26%),17 (0.14),←,
46,"Blicavs, Mark",33y 135d,266 (176-3-87 66.73%),68 (0.26),←,
12,"Bowes, Jack",26y 197d,118 (41-2-75 35.59%),27 (0.23),35 (20-1-14 58.57%),13 (0.37)
4,"Bruhn, Tanner",22y 75d,63 (28-1-34 45.24%),23 (0.37),33 (17-1-15 53.03%),12 (0.36)
5,"Cameron, Jeremy",31y 131d,250 (130-3-117 52.60%),630 (2.52),79 (53-0-26 67.09%),203 (2.57)
45,"Close, Brad",26y 11d,97 (66-1-30 68.56%),89 (0.92),←,
35,"Dangerfield, Patrick",34y 127d,333 (200-2-131 60.36%),332 (1.00),179 (119-2-58 67.04%),169 (0.94)
28,"Dempsey, Oliver",21y 216d,28 (17-0-11 60.71%),21 (0.75),←,
22,"Duncan, Mitch",33y 61d,292 (207-2-83 71.23%),184 (0.63),←,
39,"Guthrie, Zach",26y 41d,98 (62-2-34 64.29%),14 (0.14),←,
38,"Henry, Jack",25y 347d,139 (93-1-45 67.27%),24 (0.17),←,
36,"Henry, Oliver",22y 12d,66 (37-1-28 56.82%),96 (1.45),41 (23-1-17 57.32%),68 (1.66)
9,"Holmes, Max",21y 347d,72 (46-1-25 64.58%),33 (0.46),←,
17,"Humphries, Lawson",21y 199d,7 (6-0-1 85.71%),1 (0.14),←,
8,"Kolodjashnij, Jake",29y 1d,194 (127-3-64 66.24%),4 (0.02),←,
7,"Mannagh, Shaun",27y 4d,8 (7-0-1 87.50%),8 (1.00),←,
32,"Miers, Gryan",25y 133d,127 (83-1-43 65.75%),94 (0.74),←,
34,"Mullin, Oisin",24y 181d,15 (7-0-8 46.67%),,←,
33,"Neale, Shannon",22y 16d,16 (10-0-6 62.50%),19 (1.19),←,
1,"Stanley, Rhys",33y 253d,206 (119-2-85 58.25%),106 (0.51),148 (98-2-48 66.89%),66 (0.45)
18,"Stengle, Tyson",25y 296d,81 (47-1-33 58.64%),133 (1.64),65 (42-1-22 65.38%),118 (1.82)
44,"Stewart, Tom",31y 148d,168 (110-1-57 65.77%),5 (0.03),←,
2,"Tuohy, Zach",34y 244d,286 (155-3-128 54.72%),100 (0.35),166 (107-2-57 65.06%),60 (0.36)
Totals,Totals,27y 120d,3053 (1855-31-1167 60.76%),2028 (0.66),,
C,"Scott, Chris",48y 99d,330 (224-3-103 68.33%),,←,
