Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
13,"Cox, Nik",19y 134d,11 (5-0-6 45.45%),7 (0.64),←,
35,"Guelfi, Matt",23y 288d,52 (27-1-24 52.88%),9 (0.17),←,
33,"Ham, Brayden",22y 34d,26 (11-0-15 42.31%),5 (0.19),←,
21,"Heppell, Dyson",29y 15d,181 (88-2-91 49.17%),60 (0.33),←,
19,"Hind, Nick",26y 283d,32 (14-0-18 43.75%),18 (0.56),11 (5-0-6 45.45%),1 (0.09)
26,"Hooker, Cale",32y 228d,212 (100-2-110 47.64%),115 (0.54),←,
23,"Jones, Harry",20y 93d,11 (5-0-6 45.45%),14 (1.27),←,
4,"Langford, Kyle",24y 179d,92 (37-1-54 40.76%),62 (0.67),←,
15,"Laverde, Jayden",25y 47d,57 (25-0-32 43.86%),37 (0.65),←,
43,"McDonald-Tipungwuti, Anthony",28y 37d,117 (50-1-66 43.16%),146 (1.25),←,
1,"McGrath, Andrew",22y 361d,89 (45-1-43 51.12%),17 (0.19),←,
7,"Merrett, Zach",25y 238d,153 (65-2-86 43.14%),47 (0.31),←,
3,"Parish, Darcy",23y 308d,104 (43-1-60 41.83%),42 (0.40),←,
16,"Perkins, Archie",19y 64d,9 (5-0-4 55.56%),2 (0.22),←,
34,"Phillips, Andrew",29y 330d,51 (13-0-38 25.49%),18 (0.35),10 (7-0-3 70.00%),3 (0.30)
27,"Redman, Mason",23y 276d,48 (23-1-24 48.96%),6 (0.13),←,
14,"Ridley, Jordan",22y 221d,36 (15-1-20 43.06%),,←,
40,"Snelling, Will",23y 296d,33 (14-1-18 43.94%),21 (0.64),32 (13-1-18 42.19%),20 (0.63)
17,"Stewart, James",27y 86d,60 (25-1-34 42.50%),66 (1.10),42 (17-1-24 41.67%),48 (1.14)
25,"Stringer, Jake",27y 34d,145 (75-0-70 51.72%),253 (1.74),56 (27-0-29 48.21%),93 (1.66)
45,"Waterman, Alec",24y 283d,5 (3-0-2 60.00%),7 (1.40),←,
11,"Zaharakis, David",31y 97d,223 (104-3-116 47.31%),135 (0.61),←,
30,"Zerk-Thatcher, Brandon",22y 277d,15 (6-1-8 43.33%),,←,
Totals,Totals,25y 24d,1762 (798-19-945 45.29%),1087 (0.62),,
C,"Rutten, Ben",38y 1d,11 (5-0-6 45.45%),,←,
