Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Cunningham, Harry",4,1,7,11,,,,3.0,,2.0,2.0,,1.0,,,6.0,5.0,1.0,,1.0,,,79.0
19 ↓,"Derickx, Tom",,,4,4,,,14.0,3.0,,,,2.0,,1.0,,3.0,2.0,,,5.0,,,53.0
23,"Franklin, Lance",6,3,7,13,,1.0,,,,2.0,,3.0,1.0,1.0,,5.0,7.0,,,,,,90.0
39,"Grundy, Heath",4,2,7,11,1,,,1.0,,1.0,,4.0,,1.0,,7.0,5.0,1.0,1.0,6.0,,,92.0
4,"Hannebery, Dan",3,1,12,15,,,,6.0,1.0,1.0,3.0,2.0,1.0,,,10.0,7.0,,,,,,76.0
15,"Jack, Kieren",14,2,5,19,1,,,3.0,,5.0,4.0,,1.0,,,10.0,7.0,1.0,1.0,4.0,,,84.0
32,"Jetta, Lewis",11,4,2,13,,2.0,,3.0,1.0,5.0,,2.0,1.0,,,5.0,7.0,,1.0,1.0,,,77.0
12,"Kennedy, Josh",15,1,18,33,,,1.0,8.0,2.0,4.0,11.0,7.0,2.0,2.0,1.0,23.0,6.0,,,1.0,,1.0,76.0
11,"Laidler, Jeremy",10,3,4,14,2,,,1.0,,7.0,,4.0,,1.0,,5.0,9.0,,1.0,2.0,,,74.0
9,"Malceski, Nick",20,5,6,26,,,,7.0,3.0,7.0,,2.0,,1.0,,7.0,15.0,1.0,,3.0,,,84.0
21,"McGlynn, Ben",12,2,4,16,,,,3.0,3.0,5.0,3.0,3.0,1.0,1.0,,11.0,5.0,,1.0,2.0,,1.0,86.0
3,"McVeigh, Jarrad",18,2,10,28,1,,,4.0,4.0,6.0,6.0,1.0,,,,10.0,17.0,,1.0,4.0,,,92.0
6,"Mitchell, Tom",9,5,8,17,,,,3.0,1.0,3.0,2.0,2.0,,1.0,,8.0,9.0,1.0,3.0,,,1.0,78.0
5,"OKeefe, Ryan",5,3,6,11,1,,,6.0,1.0,1.0,1.0,2.0,,,,5.0,5.0,1.0,2.0,,,,90.0
26,"Parker, Luke",17,5,9,26,,1.0,,4.0,,6.0,5.0,7.0,2.0,3.0,,11.0,14.0,1.0,,2.0,,1.0,79.0
38,"Pyke, Mike",4,3,5,9,,,29.0,1.0,1.0,,5.0,4.0,1.0,2.0,,5.0,3.0,1.0,,5.0,,,92.0
24,"Rampe, Dane",16,6,6,22,,,,6.0,5.0,,1.0,3.0,,2.0,,7.0,13.0,,,6.0,,,88.0
25,"Richards, Ted",10,2,2,12,,1.0,,5.0,5.0,1.0,,,2.0,,,4.0,7.0,,,9.0,,,100.0
30,"Roberts-Thomson, Lewis",8,3,3,11,,1.0,,2.0,,3.0,1.0,6.0,,1.0,,4.0,6.0,1.0,1.0,5.0,,,90.0
16 ↑,"Rohan, Gary",2,1,1,3,,1.0,,3.0,,2.0,,,1.0,,,2.0,1.0,,,,,,39.0
2,"Shaw, Rhyce",12,6,6,18,,,,2.0,3.0,5.0,1.0,2.0,1.0,1.0,,7.0,12.0,,,3.0,1.0,,87.0
40,"Smith, Nick",14,3,4,18,,,,3.0,4.0,,,,2.0,,,8.0,10.0,1.0,,1.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,214,63,136,350,6,12.0,44.0,77.0,34.0,66.0,45.0,56.0,17.0,18.0,1.0,163.0,172.0,10.0,12.0,60.0,1.0,4.0,
Opposition,Opposition,238,74,151,389,13,13.0,47.0,87.0,52.0,48.0,46.0,53.0,18.0,17.0,5.0,172.0,208.0,8.0,4.0,76.0,5.0,4.0,
