West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",13,4,8,21,,1.0,2.0,4.0,1.0,4.0,4.0,1.0,,,,7.0,13.0,,1.0,2.0,,,
45,"Bellotti, Laurie",1,,5,6,,1.0,1.0,,,1.0,1.0,,,1.0,,5.0,1.0,,,2.0,,,
10,"Braun, Michael",15,5,15,30,,2.0,,2.0,1.0,5.0,5.0,2.0,1.0,1.0,,8.0,22.0,,1.0,1.0,,,
9,"Cousins, Ben",15,3,13,28,,1.0,,1.0,2.0,6.0,5.0,1.0,,1.0,1.0,10.0,21.0,1.0,,,1.0,,
14,"Cummings, Scott",12,5,1,13,8,2.0,,,,,,2.0,2.0,1.0,,5.0,8.0,,5.0,1.0,,,
29,"Donnelly, Andrew",,,,,,,,,,,,,,,,,,,,,,,
32,"Embley, Andrew",2,,,2,,,,1.0,,,,,2.0,,,2.0,,,,,,,
19,"Gardiner, Michael",5,1,3,8,,,26.0,,,4.0,2.0,,,,,3.0,6.0,,,1.0,1.0,,
25,"Holmes, Todd",,,,,,,,,,,,,,1.0,,1.0,,,,,,,
27,"Jakovich, Glen",9,1,4,13,,,2.0,1.0,5.0,,2.0,1.0,2.0,3.0,,6.0,6.0,,,,,,
2,"Kemp, Dean",10,4,5,15,,,,6.0,,6.0,2.0,1.0,1.0,2.0,,4.0,11.0,1.0,,6.0,2.0,,
33,"Matera, Phillip",9,3,5,14,4,,,,2.0,2.0,4.0,1.0,1.0,,,6.0,8.0,1.0,,,1.0,,
11,"McIntosh, Ashley",6,4,,6,,,,1.0,1.0,,,1.0,,2.0,,,6.0,,,2.0,,,
17,"McKenna, Guy",9,6,4,13,,,,1.0,3.0,,,1.0,1.0,1.0,,8.0,7.0,1.0,,1.0,,,
8,"Metropolis, Daniel",10,5,5,15,,,,1.0,5.0,1.0,,,2.0,,,5.0,11.0,1.0,,,,,
5,"Morrison, Chad",8,5,11,19,,,,,4.0,2.0,,2.0,3.0,,,8.0,12.0,,,1.0,4.0,,
36,"Read, Phillip",18,4,4,22,,1.0,,1.0,,8.0,3.0,2.0,,,,6.0,16.0,,,,5.0,,
42,"Rintoul, Chad",4,3,3,7,,1.0,,4.0,,,,1.0,1.0,1.0,,3.0,4.0,1.0,,1.0,,,
16,"Symmons, Paul",7,3,9,16,,,,4.0,1.0,,4.0,1.0,2.0,,,8.0,8.0,,,,,,
12,"White, Mitchell",11,6,2,13,,,,,,7.0,,,,,,4.0,9.0,1.0,1.0,,,,
37,"Williams, Andrew",9,5,8,17,,,1.0,,1.0,3.0,1.0,3.0,,1.0,,9.0,8.0,1.0,1.0,,,,
44,"Wirrpanda, David",8,1,6,14,,2.0,,3.0,3.0,2.0,1.0,2.0,,,,8.0,6.0,,,4.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,68,111,292,12,12.0,32.0,30.0,29.0,51.0,34.0,22.0,18.0,15.0,1.0,116.0,183.0,8.0,9.0,22.0,15.0,,
Opposition,Opposition,204,96,125,329,15,11.0,39.0,22.0,35.0,46.0,41.0,30.0,15.0,18.0,5.0,123.0,218.0,15.0,15.0,16.0,4.0,,
