Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",21,2,16,37,2,1.0,,10.0,4.0,,7.0,4.0,2.0,1.0,3.0,15.0,21.0,,,,2.0,,87.0
27,"Ainsworth, Ben",8,2,10,18,1,1.0,,4.0,1.0,4.0,1.0,2.0,,,,5.0,12.0,1.0,1.0,,,,63.0
20,"Barlow, Michael",11,7,13,24,1,2.0,,7.0,,5.0,2.0,4.0,1.0,1.0,,6.0,18.0,1.0,2.0,,,,82.0
33,"Hall, Aaron",10,3,13,23,,1.0,,2.0,1.0,5.0,2.0,3.0,,1.0,,6.0,19.0,,,2.0,1.0,1.0,79.0
1,"Hanley, Pearce",13,9,6,19,,,,,4.0,2.0,1.0,3.0,,2.0,,5.0,14.0,,,6.0,,,84.0
38,"Joyce, Jesse",7,4,10,17,,,,1.0,2.0,,1.0,,,,,5.0,11.0,,,3.0,,,88.0
10,"Kolodjashnij, Kade",15,6,5,20,,,,2.0,2.0,5.0,2.0,3.0,1.0,,,5.0,14.0,1.0,,3.0,,,80.0
23,"Lemmens, Sean",5,5,7,12,1,,,4.0,1.0,,2.0,1.0,,,,3.0,10.0,,4.0,2.0,,2.0,74.0
21,"Leslie, Jack",5,8,7,12,,,,1.0,3.0,,1.0,3.0,,2.0,,3.0,11.0,,,4.0,,,95.0
7,"Lonergan, Jesse",6,3,16,22,,,,6.0,2.0,1.0,3.0,,1.0,,,8.0,15.0,,,3.0,,,75.0
19,"Lynch, Tom",13,10,5,18,2,1.0,,2.0,,4.0,,1.0,,,,7.0,13.0,1.0,2.0,6.0,,2.0,95.0
25,"Lyons, Jarryd",13,4,15,28,1,3.0,,7.0,,1.0,4.0,,,,,12.0,17.0,2.0,2.0,1.0,,,78.0
4,"Martin, Jack",9,4,6,15,1,,,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,7.0,9.0,,1.0,2.0,,2.0,81.0
32,"Matera, Brandon",11,2,5,16,2,4.0,,4.0,1.0,2.0,,2.0,3.0,,,7.0,9.0,,1.0,,1.0,,70.0
17,"May, Steven",18,13,6,24,,,,3.0,5.0,1.0,1.0,2.0,1.0,,2.0,4.0,18.0,,,6.0,,,98.0
3,"Rosa, Matt",7,4,13,20,,,,3.0,,4.0,2.0,3.0,,1.0,,10.0,12.0,,,3.0,,1.0,88.0
42,"Saad, Adam",9,3,8,17,,2.0,,2.0,1.0,3.0,,,,,,5.0,12.0,1.0,1.0,4.0,1.0,,81.0
6,"Sexton, Alex",6,2,6,12,,,,1.0,1.0,3.0,,,2.0,,,5.0,8.0,,,1.0,,,83.0
24,"Swallow, David",11,1,16,27,,,,6.0,2.0,2.0,6.0,2.0,,2.0,,11.0,16.0,,,2.0,1.0,,71.0
34,"Willis, Mackenzie",7,4,5,12,,,,3.0,1.0,1.0,1.0,1.0,,1.0,,3.0,10.0,,,1.0,2.0,,73.0
28,"Witts, Jarrod",9,5,8,17,,,46.0,4.0,1.0,1.0,5.0,3.0,1.0,2.0,,7.0,10.0,,,1.0,,,88.0
30,"Wright, Peter",7,10,7,14,2,,6.0,,,3.0,,2.0,1.0,1.0,,5.0,12.0,2.0,3.0,4.0,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,111,203,424,13,17.0,52.0,73.0,33.0,49.0,42.0,41.0,15.0,15.0,5.0,144.0,291.0,9.0,17.0,54.0,8.0,9.0,
Opposition,Opposition,181,87,189,370,12,7.0,36.0,89.0,28.0,46.0,27.0,52.0,15.0,15.0,1.0,113.0,257.0,7.0,7.0,38.0,21.0,11.0,
