Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",21y 308d,22 (11-0-11 50.00%),7 (0.32),←,
11,"Bandy, Daniel",26y 147d,108 (33-0-75 30.56%),83 (0.77),3 (0-0-3 0.00%),3 (1.00)
40,"Birss, Shane",19y 34d,2 (0-0-2 0.00%),2 (1.00),←,
20,"Bowden, Patrick",20y 253d,3 (0-0-3 0.00%),1 (0.33),←,
17,"Brown, Nathan",24y 63d,96 (52-1-43 54.69%),98 (1.02),←,
16,"Croft, Matthew",29y 47d,152 (84-3-65 56.25%),53 (0.35),←,
14,"Darcy, Luke",26y 276d,136 (71-2-63 52.94%),94 (0.69),←,
4,"Garlick, Simon",27y 4d,135 (73-1-61 54.44%),103 (0.76),91 (49-1-41 54.40%),76 (0.84)
13,"Giansiracusa, Daniel",20y 34d,15 (5-0-10 33.33%),16 (1.07),←,
9,"Gilbee, Lindsay",20y 280d,10 (5-0-5 50.00%),2 (0.20),←,
3,"Grant, Chris",29y 122d,255 (134-4-117 53.33%),482 (1.89),←,
8,"Hahn, Mitch",20y 339d,21 (13-0-8 61.90%),1 (0.05),←,
33,"Hargrave, Ryan",20y 262d,3 (0-0-3 0.00%),,←,
22,"Harrison, Ben",27y 87d,101 (48-0-53 47.52%),46 (0.46),25 (10-0-15 40.00%),7 (0.28)
25,"Hunter, Kingsley",26y 322d,82 (32-0-50 39.02%),110 (1.34),41 (18-0-23 43.90%),24 (0.59)
6,"Johnson, Brad",25y 270d,170 (87-3-80 52.06%),186 (1.09),←,
35,"Kretiuk, Steven",29y 284d,139 (80-2-57 58.27%),11 (0.08),←,
39,"Liberatore, Tony",36y 62d,270 (143-3-124 53.52%),95 (0.35),←,
23,"McMahon, Jordan",18y 322d,7 (2-0-5 28.57%),4 (0.57),←,
30,"Robbins, Matthew",24y 341d,53 (27-1-25 51.89%),14 (0.26),46 (23-1-22 51.09%),14 (0.30)
5,"Smith, Rohan",28y 318d,194 (102-3-89 53.35%),188 (0.97),←,
7,"West, Scott",27y 151d,195 (100-2-93 51.79%),75 (0.38),←,
Totals,Totals,25y 47d,2169 (1102-25-1042 50.81%),1671 (0.77),,
C,"Wallace, Terry",43y 122d,130 (71-1-58 55.00%),,←,
