Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",6,5,3,9,,1.0,11.0,,,,,,2.0,3.0,,,,,,,,,
8,"Bewick, Darren",19,1,11,30,2,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,
14,"Calthorpe, David",7,2,2,9,2,,,1.0,,,,,,,,,,,,,,,
36,"Cummings, Scott",12,6,6,18,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Daniher, Chris",8,5,,8,,,,,,,,,,1.0,,,,,,,,,
38,"Denham, Sean",19,6,7,26,1,,,6.0,,,,,3.0,3.0,,,,,,,,,
31,"Fletcher, Dustin",10,4,4,14,,,,2.0,,,,,2.0,1.0,3.0,,,,,,,,
29,"Grenvold, David",6,2,4,10,,,,,,,,,,,,,,,,,,,
39,"Hardwick, Damien",1,2,7,8,,,,,,,,,,2.0,,,,,,,,,
5,"Hird, James",10,6,14,24,2,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
33,"Lewfatt, Shawn",4,1,,4,,1.0,,1.0,,,,,,1.0,,,,,,,,,
13,"Long, Michael",16,2,11,27,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
2,"Mercuri, Mark",15,7,14,29,3,2.0,,2.0,,,,,2.0,,,,,,,,,,
24,"Misiti, Joe",11,6,18,29,1,1.0,,,,,,,,3.0,,,,,,,,,
41,"OConnor, Ryan",5,3,5,10,,,3.0,3.0,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",19,2,10,29,3,1.0,,,,,,,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",,1,1,1,,,,,,,,,,,,,,,,,,,
19,"Somerville, Peter",8,5,2,10,1,,7.0,,,,,,2.0,,,,,,,,,,
12,"Symons, Michael",5,3,11,16,,,,2.0,,,,,1.0,,,,,,,,,,
26,"Thompson, Mark",8,6,6,14,,,,1.0,,,,,,2.0,,,,,,,,,
4,"Wanganeen, Gavin",8,1,8,16,,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,76,144,341,15,11.0,22.0,25.0,,,,,19.0,21.0,4.0,,,,,,,,
Opposition,Opposition,184,63,71,255,9,13.0,10.0,25.0,,,,,21.0,19.0,2.0,,,,,,,,
