St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Baker, Steven",21y 52d,21 (5-0-16 23.81%),2 (0.10),←,
21,"Beetham, Caydn",19y 124d,23 (4-0-19 17.39%),8 (0.35),←,
22,"Begley, James",20y 356d,18 (4-1-13 25.00%),2 (0.11),←,
11,"Callaghan, Craig",25y 126d,105 (30-0-75 28.57%),89 (0.85),10 (2-0-8 20.00%),20 (2.00)
18,"Cripps, Jason",24y 272d,39 (23-0-16 58.97%),8 (0.21),←,
10,"Everitt, Peter",27y 71d,162 (70-2-90 43.83%),273 (1.69),←,
9,"Gehrig, Fraser",25y 132d,128 (65-1-62 51.17%),160 (1.25),13 (2-0-11 15.38%),1 (0.08)
25,"Hall, Barry",24y 155d,84 (33-1-50 39.88%),128 (1.52),←,
2,"Hamill, Aaron",23y 327d,107 (52-0-55 48.60%),135 (1.26),15 (3-0-12 20.00%),21 (1.40)
8,"Hudghton, Max",24y 314d,95 (39-1-55 41.58%),6 (0.06),←,
5,"Jones, Austinn",24y 288d,134 (56-1-77 42.16%),104 (0.78),←,
24,"Koschitzke, Justin",18y 296d,13 (2-0-11 15.38%),,←,
39,"Oliver, Chris",19y 4d,1 (0-0-1 0.00%),,←,
1,"Peckett, Justin",28y 281d,163 (69-1-93 42.64%),22 (0.13),←,
26,"Powell, Robert",25y 116d,65 (31-0-34 47.69%),60 (0.92),9 (2-0-7 22.22%),7 (0.78)
12,"Riewoldt, Nick",18y 269d,1 (0-0-1 0.00%),,←,
28,"Ryan, Damien",23y 344d,60 (25-1-34 42.50%),9 (0.15),30 (11-1-18 38.33%),3 (0.10)
40,"Schwarze, Troy",19y 202d,7 (1-0-6 14.29%),,←,
4,"Thompson, Andrew",28y 265d,102 (43-1-58 42.65%),66 (0.65),←,
13,"Voss, Brett",23y 141d,50 (22-1-27 45.00%),21 (0.42),15 (3-0-12 20.00%),10 (0.67)
30,"Wulf, Daniel",21y 55d,2 (0-0-2 0.00%),,←,
20,"Young, Matthew",28y 299d,112 (53-1-58 47.77%),19 (0.17),91 (44-1-46 48.90%),13 (0.14)
Totals,Totals,23y 204d,1492 (627-12-853 42.02%),1112 (0.75),,
C,"Blight, Malcolm",51y 147d,250 (139-0-111 55.60%),,15 (3-0-12 20.00%),
