North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",10,,14,24,,,,,1.0,4.0,1.0,4.0,,1.0,,11.0,13.0,,,1.0,1.0,1.0,64.0
3,"Anderson, Jed",9,2,13,22,,1.0,,5.0,,3.0,2.0,3.0,2.0,,,16.0,7.0,2.0,,1.0,,,74.0
18,"Atley, Shaun",3,2,10,13,,,,3.0,1.0,2.0,1.0,,,,,1.0,12.0,,,,,,84.0
50,"Brown, Ben",8,5,2,10,2,1.0,,,,5.0,,2.0,1.0,,,4.0,6.0,2.0,2.0,3.0,,,100.0
13,"Clarke, Ryan",15,12,12,27,,1.0,,2.0,6.0,1.0,,1.0,,,,2.0,25.0,,1.0,1.0,,,86.0
10,"Cunnington, Ben",10,4,20,30,,1.0,,7.0,3.0,2.0,5.0,2.0,1.0,1.0,,15.0,15.0,,,,,,80.0
9,"Davies-Uniacke, Luke",4,2,4,8,,,,3.0,1.0,2.0,,3.0,,2.0,,1.0,8.0,1.0,1.0,2.0,,1.0,75.0
1,"Daw, Majak",8,6,2,10,3,2.0,4.0,4.0,,2.0,3.0,4.0,2.0,2.0,,7.0,4.0,2.0,5.0,3.0,,,90.0
14,"Dumont, Trent",9,3,11,20,,,,3.0,1.0,3.0,3.0,3.0,1.0,1.0,,11.0,11.0,1.0,1.0,2.0,,,84.0
22,"Goldstein, Todd",4,3,12,16,1,1.0,26.0,2.0,,1.0,8.0,4.0,3.0,3.0,,10.0,5.0,1.0,1.0,4.0,,,83.0
4,"Higgins, Shaun",14,2,19,33,,,,1.0,2.0,3.0,7.0,5.0,1.0,1.0,,13.0,18.0,1.0,,,,,85.0
8,"Hrovat, Nathan",8,2,10,18,1,,,2.0,,1.0,1.0,2.0,,1.0,,5.0,13.0,,,,,,67.0
34,"Macmillan, Jamie",13,8,8,21,,,,,5.0,1.0,,3.0,,,,5.0,15.0,,,4.0,,,90.0
11,"McDonald, Luke",7,3,6,13,,1.0,,3.0,1.0,4.0,,3.0,1.0,3.0,,1.0,11.0,,,1.0,,2.0,86.0
21,"Morgan, Alex",2,2,4,6,,,,,,,,1.0,,,,1.0,5.0,,,,,,51.0
12,"Simpkin, Jy",2,,7,9,,,,2.0,,,1.0,3.0,1.0,2.0,,4.0,6.0,,,,,,77.0
25,"Tarrant, Robbie",11,4,10,21,,,,,4.0,2.0,,1.0,,1.0,,8.0,12.0,,,5.0,,,100.0
16,"Thompson, Scott",4,2,7,11,,,,1.0,3.0,1.0,,2.0,,1.0,,4.0,6.0,,,4.0,1.0,,81.0
28,"Turner, Kayne",2,1,7,9,,,,3.0,,2.0,,3.0,,,,5.0,4.0,,,,,,81.0
2,"Williams, Marley",4,2,7,11,,,,3.0,2.0,1.0,,4.0,,2.0,,5.0,8.0,,,4.0,,1.0,85.0
19,"Wright, Sam",8,3,7,15,,,,1.0,3.0,1.0,1.0,3.0,1.0,,,7.0,9.0,,,1.0,1.0,,87.0
7,"Ziebell, Jack",9,3,1,10,2,,,2.0,,3.0,1.0,3.0,3.0,2.0,,7.0,4.0,1.0,1.0,4.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,71,193,357,9,10.0,30.0,47.0,33.0,44.0,34.0,59.0,17.0,23.0,,143.0,217.0,11.0,12.0,40.0,3.0,6.0,
Opposition,Opposition,219,104,167,386,20,10.0,32.0,83.0,33.0,57.0,30.0,48.0,23.0,17.0,6.0,128.0,263.0,14.0,16.0,50.0,9.0,15.0,
