Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",18y 355d,5 (4-0-1 80.00%),1 (0.20),←,
20,"Brogan, Dean",28y 220d,94 (64-1-29 68.62%),31 (0.33),←,
7,"Burgoyne, Peter",29y 174d,199 (113-3-83 57.54%),184 (0.92),←,
8,"Burgoyne, Shaun",24y 274d,120 (81-0-39 67.50%),126 (1.05),←,
27,"Carlile, Alipate",20y 83d,4 (2-0-2 50.00%),,←,
25,"Cassisi, Domenic",24y 303d,98 (62-1-35 63.78%),41 (0.42),←,
30,"Chaplin, Troy",21y 149d,33 (17-1-15 53.03%),3 (0.09),←,
35,"Cornes, Chad",27y 252d,176 (109-1-66 62.22%),141 (0.80),←,
18,"Cornes, Kane",24y 198d,131 (82-1-48 62.98%),56 (0.43),←,
33,"Ebert, Brett",23y 246d,70 (36-1-33 52.14%),94 (1.34),←,
17,"Gray, Robbie",19y 114d,5 (3-0-2 60.00%),7 (1.40),←,
5,"Lade, Brendon",31y 12d,186 (105-3-78 57.26%),152 (0.82),←,
12,"Lonie, Nathan",24y 140d,95 (35-0-60 36.84%),47 (0.49),31 (15-0-16 48.39%),12 (0.39)
4,"Motlop, Daniel",25y 128d,67 (28-1-38 42.54%),85 (1.27),20 (8-0-12 40.00%),32 (1.60)
16,"Pearce, Danyle",21y 106d,41 (20-0-21 48.78%),30 (0.73),←,
36,"Pettigrew, Michael",22y 128d,47 (23-0-24 48.94%),22 (0.47),←,
15,"Rodan, David",23y 287d,81 (29-0-52 35.80%),64 (0.79),16 (10-0-6 62.50%),21 (1.31)
9,"Surjan, Jacob",21y 341d,38 (21-0-17 55.26%),7 (0.18),←,
28,"Thurstans, Toby",26y 342d,74 (46-1-27 62.84%),50 (0.68),←,
1,"Tredrea, Warren",28y 210d,204 (121-2-81 59.80%),449 (2.20),←,
39,"Westhoff, Justin",20y 294d,7 (4-0-3 57.14%),17 (2.43),←,
21,"Wilson, Michael",30y 243d,179 (96-4-79 54.75%),50 (0.28),←,
Totals,Totals,24y 209d,1954 (1101-20-833 56.35%),1657 (0.85),,
C,"Williams, Mark",48y 335d,205 (122-2-81 60.00%),,←,
